fid,new_commun,old_commun,mean_runoff,date
1,RANOMAFANA,RANOMAFANA,0.1096800160505809,2020-02
10,TSARATANANA,TSARATANANA,0.20217213084467547,2020-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.20800513697676568,2020-03
4,AMBOHIMIERA,AMBOHIMIERA,0.1743486231167811,2020-03
9,ANALAMPASINA,ANALAMPASINA,0.2025275153630254,2020-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.1672736563945291,2020-03
7,AMBIABE,ANDRORANGAVOLA,0.14970880297754904,2020-03
14,ANTARETRA,ANTARETRA,0.21346444101871678,2020-03
15,ANTSINDRA,ANTSINDRA,0.20391056352505482,2020-03
5,AMPASINAMBO,FASINTSARA,0.15477667700386114,2020-03
11,FASINTSARA,FASINTSARA,0.19843014354526103,2020-03
8,IFANADIANA,IFANADIANA,0.17157912308002896,2020-03
3,KELILALINA,KELILALINA,0.16157726179298193,2020-03
12,MAROHARATRA,MAROHARATRA,0.1877725367641417,2020-03
13,MAROTOKO,MAROTOKO,0.17908498066665074,2020-03
1,RANOMAFANA,RANOMAFANA,0.1491664043527209,2020-03
10,TSARATANANA,TSARATANANA,0.2057486196617383,2020-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.08021507503033067,2020-04
4,AMBOHIMIERA,AMBOHIMIERA,0.07293757634037695,2020-04
9,ANALAMPASINA,ANALAMPASINA,0.08489976961843498,2020-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.07517704361531041,2020-04
7,AMBIABE,ANDRORANGAVOLA,0.07400641747035518,2020-04
14,ANTARETRA,ANTARETRA,0.07597886780098177,2020-04
15,ANTSINDRA,ANTSINDRA,0.06872321617379262,2020-04
5,AMPASINAMBO,FASINTSARA,0.07770649258673339,2020-04
11,FASINTSARA,FASINTSARA,0.07281976412529881,2020-04
8,IFANADIANA,IFANADIANA,0.07335713060790061,2020-04
3,KELILALINA,KELILALINA,0.07317999461220996,2020-04
12,MAROHARATRA,MAROHARATRA,0.07459523007848665,2020-04
13,MAROTOKO,MAROTOKO,0.08157401118321984,2020-04
1,RANOMAFANA,RANOMAFANA,0.07057762988532791,2020-04
10,TSARATANANA,TSARATANANA,0.07692527075575133,2020-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.07157848150514534,2020-05
4,AMBOHIMIERA,AMBOHIMIERA,0.07031511840678249,2020-05
9,ANALAMPASINA,ANALAMPASINA,0.07129779019087763,2020-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.07344814884793412,2020-05
7,AMBIABE,ANDRORANGAVOLA,0.07531814982802985,2020-05
14,ANTARETRA,ANTARETRA,0.07235106958387226,2020-05
15,ANTSINDRA,ANTSINDRA,0.06095216814512867,2020-05
5,AMPASINAMBO,FASINTSARA,0.057192422846075314,2020-05
11,FASINTSARA,FASINTSARA,0.05861778406562439,2020-05
8,IFANADIANA,IFANADIANA,0.07374303561661251,2020-05
3,KELILALINA,KELILALINA,0.07381098789199256,2020-05
12,MAROHARATRA,MAROHARATRA,0.06068306161822927,2020-05
13,MAROTOKO,MAROTOKO,0.07902867568874103,2020-05
1,RANOMAFANA,RANOMAFANA,0.07255445926834121,2020-05
10,TSARATANANA,TSARATANANA,0.07432557246347969,2020-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.05425045725709109,2020-06
4,AMBOHIMIERA,AMBOHIMIERA,0.051083857952602,2020-06
9,ANALAMPASINA,ANALAMPASINA,0.04825956303389734,2020-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.06453305357027661,2020-06
7,AMBIABE,ANDRORANGAVOLA,0.06358070927216973,2020-06
14,ANTARETRA,ANTARETRA,0.05387791418178898,2020-06
15,ANTSINDRA,ANTSINDRA,0.05191000502830849,2020-06
5,AMPASINAMBO,FASINTSARA,0.042879743892750614,2020-06
11,FASINTSARA,FASINTSARA,0.05502196525771152,2020-06
8,IFANADIANA,IFANADIANA,0.05883093150350298,2020-06
3,KELILALINA,KELILALINA,0.05618741553325709,2020-06
12,MAROHARATRA,MAROHARATRA,0.05362627286325957,2020-06
13,MAROTOKO,MAROTOKO,0.07069241421984002,2020-06
1,RANOMAFANA,RANOMAFANA,0.05350903589675071,2020-06
10,TSARATANANA,TSARATANANA,0.054460175086902554,2020-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.052493085761467995,2020-07
4,AMBOHIMIERA,AMBOHIMIERA,0.050640515783109234,2020-07
9,ANALAMPASINA,ANALAMPASINA,0.045024902268890526,2020-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.06543843320731398,2020-07
7,AMBIABE,ANDRORANGAVOLA,0.06484253894453335,2020-07
14,ANTARETRA,ANTARETRA,0.058940966226005996,2020-07
15,ANTSINDRA,ANTSINDRA,0.049086192217244064,2020-07
5,AMPASINAMBO,FASINTSARA,0.04187198085711229,2020-07
11,FASINTSARA,FASINTSARA,0.05093371818725464,2020-07
8,IFANADIANA,IFANADIANA,0.06189495194439405,2020-07
3,KELILALINA,KELILALINA,0.05715242007791105,2020-07
12,MAROHARATRA,MAROHARATRA,0.052010281657593145,2020-07
13,MAROTOKO,MAROTOKO,0.07038592948824893,2020-07
1,RANOMAFANA,RANOMAFANA,0.05353881489189169,2020-07
10,TSARATANANA,TSARATANANA,0.055907869336299036,2020-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.03728571940173876,2020-08
4,AMBOHIMIERA,AMBOHIMIERA,0.03764848026003363,2020-08
9,ANALAMPASINA,ANALAMPASINA,0.03675842343668079,2020-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.03428704575457852,2020-08
7,AMBIABE,ANDRORANGAVOLA,0.035159486470701634,2020-08
14,ANTARETRA,ANTARETRA,0.03561680879946464,2020-08
15,ANTSINDRA,ANTSINDRA,0.028447940507396165,2020-08
5,AMPASINAMBO,FASINTSARA,0.03396230353381882,2020-08
11,FASINTSARA,FASINTSARA,0.033007967403521715,2020-08
8,IFANADIANA,IFANADIANA,0.03489663823299271,2020-08
3,KELILALINA,KELILALINA,0.036277783510960136,2020-08
12,MAROHARATRA,MAROHARATRA,0.03455041246045239,2020-08
13,MAROTOKO,MAROTOKO,0.03572726525397883,2020-08
1,RANOMAFANA,RANOMAFANA,0.037843745115557215,2020-08
10,TSARATANANA,TSARATANANA,0.035887128251081514,2020-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.02158459616327558,2020-09
4,AMBOHIMIERA,AMBOHIMIERA,0.02138441669915579,2020-09
9,ANALAMPASINA,ANALAMPASINA,0.023263056387797063,2020-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.017871106833787745,2020-09
7,AMBIABE,ANDRORANGAVOLA,0.01827502145120294,2020-09
14,ANTARETRA,ANTARETRA,0.01926106091424099,2020-09
15,ANTSINDRA,ANTSINDRA,0.014358387075609396,2020-09
5,AMPASINAMBO,FASINTSARA,0.02147905472463078,2020-09
11,FASINTSARA,FASINTSARA,0.018042683222399648,2020-09
8,IFANADIANA,IFANADIANA,0.018354386475500528,2020-09
3,KELILALINA,KELILALINA,0.019736771931817332,2020-09
12,MAROHARATRA,MAROHARATRA,0.019153750469509786,2020-09
13,MAROTOKO,MAROTOKO,0.01852120620622556,2020-09
1,RANOMAFANA,RANOMAFANA,0.02050135850180451,2020-09
10,TSARATANANA,TSARATANANA,0.019649483362392882,2020-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.013930801693976192,2020-10
4,AMBOHIMIERA,AMBOHIMIERA,0.013694708297015475,2020-10
9,ANALAMPASINA,ANALAMPASINA,0.015266096538264499,2020-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.011310060228327187,2020-10
7,AMBIABE,ANDRORANGAVOLA,0.011762230400810854,2020-10
14,ANTARETRA,ANTARETRA,0.012160983519351722,2020-10
15,ANTSINDRA,ANTSINDRA,0.009963445816817264,2020-10
5,AMPASINAMBO,FASINTSARA,0.01415418778698858,2020-10
11,FASINTSARA,FASINTSARA,0.012435981123474585,2020-10
8,IFANADIANA,IFANADIANA,0.0118626222229777,2020-10
3,KELILALINA,KELILALINA,0.012879667958027901,2020-10
12,MAROHARATRA,MAROHARATRA,0.012531566484562823,2020-10
13,MAROTOKO,MAROTOKO,0.011723961495652468,2020-10
1,RANOMAFANA,RANOMAFANA,0.013472010332407218,2020-10
10,TSARATANANA,TSARATANANA,0.012587836353721562,2020-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.00901569814007123,2020-11
4,AMBOHIMIERA,AMBOHIMIERA,0.009648346193450315,2020-11
9,ANALAMPASINA,ANALAMPASINA,0.01042740848604394,2020-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.008187214191683943,2020-11
7,AMBIABE,ANDRORANGAVOLA,0.008805236623241982,2020-11
14,ANTARETRA,ANTARETRA,0.00813542788295517,2020-11
15,ANTSINDRA,ANTSINDRA,0.005354277837569031,2020-11
5,AMPASINAMBO,FASINTSARA,0.009483277552679211,2020-11
11,FASINTSARA,FASINTSARA,0.006942307513136682,2020-11
8,IFANADIANA,IFANADIANA,0.008680536126350911,2020-11
3,KELILALINA,KELILALINA,0.00950775320929315,2020-11
12,MAROHARATRA,MAROHARATRA,0.007391272269711549,2020-11
13,MAROTOKO,MAROTOKO,0.00853700390749948,2020-11
1,RANOMAFANA,RANOMAFANA,0.010020645642447413,2020-11
10,TSARATANANA,TSARATANANA,0.008507350296411332,2020-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.019633274275569282,2020-12
4,AMBOHIMIERA,AMBOHIMIERA,0.021409127376651734,2020-12
9,ANALAMPASINA,ANALAMPASINA,0.019332130444796636,2020-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.02179536417820888,2020-12
7,AMBIABE,ANDRORANGAVOLA,0.027886029724572933,2020-12
14,ANTARETRA,ANTARETRA,0.01426670649277567,2020-12
15,ANTSINDRA,ANTSINDRA,0.02269250431140228,2020-12
5,AMPASINAMBO,FASINTSARA,0.011200608992836104,2020-12
11,FASINTSARA,FASINTSARA,0.017854202404180626,2020-12
8,IFANADIANA,IFANADIANA,0.02323581722669716,2020-12
3,KELILALINA,KELILALINA,0.026868434404775467,2020-12
12,MAROHARATRA,MAROHARATRA,0.01381737033312066,2020-12
13,MAROTOKO,MAROTOKO,0.022425396909624397,2020-12
1,RANOMAFANA,RANOMAFANA,0.028937900767033863,2020-12
10,TSARATANANA,TSARATANANA,0.019354946101437735,2020-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.011494006891630373,2021-01
4,AMBOHIMIERA,AMBOHIMIERA,0.014991602598146978,2021-01
9,ANALAMPASINA,ANALAMPASINA,0.01640700489467399,2021-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.007928899536340767,2021-01
7,AMBIABE,ANDRORANGAVOLA,0.011776466123128791,2021-01
14,ANTARETRA,ANTARETRA,0.006706539708828541,2021-01
15,ANTSINDRA,ANTSINDRA,0.008046944546411994,2021-01
5,AMPASINAMBO,FASINTSARA,0.008958882490279072,2021-01
11,FASINTSARA,FASINTSARA,0.009997853658749976,2021-01
8,IFANADIANA,IFANADIANA,0.010819677543295573,2021-01
3,KELILALINA,KELILALINA,0.014833443422504316,2021-01
12,MAROHARATRA,MAROHARATRA,0.007192542976776096,2021-01
13,MAROTOKO,MAROTOKO,0.008562863249678232,2021-01
1,RANOMAFANA,RANOMAFANA,0.018499681334055742,2021-01
10,TSARATANANA,TSARATANANA,0.010519954490234828,2021-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.04143788516101324,2021-02
4,AMBOHIMIERA,AMBOHIMIERA,0.035109746418509655,2021-02
9,ANALAMPASINA,ANALAMPASINA,0.044787468107746566,2021-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.015746176598238463,2021-02
7,AMBIABE,ANDRORANGAVOLA,0.022506212878727876,2021-02
14,ANTARETRA,ANTARETRA,0.017059301192608487,2021-02
15,ANTSINDRA,ANTSINDRA,0.05032948017724588,2021-02
5,AMPASINAMBO,FASINTSARA,0.026310338591121394,2021-02
11,FASINTSARA,FASINTSARA,0.054113729469628,2021-02
8,IFANADIANA,IFANADIANA,0.0233276328106224,2021-02
3,KELILALINA,KELILALINA,0.0315319228042651,2021-02
12,MAROHARATRA,MAROHARATRA,0.034101784454208126,2021-02
13,MAROTOKO,MAROTOKO,0.016901207631011366,2021-02
1,RANOMAFANA,RANOMAFANA,0.03967812553178914,2021-02
10,TSARATANANA,TSARATANANA,0.03178851024697977,2021-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.11173951205041165,2021-03
4,AMBOHIMIERA,AMBOHIMIERA,0.08873499067711867,2021-03
9,ANALAMPASINA,ANALAMPASINA,0.1118013006400636,2021-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.05099300373186269,2021-03
7,AMBIABE,ANDRORANGAVOLA,0.07023717178354029,2021-03
14,ANTARETRA,ANTARETRA,0.05607978523537201,2021-03
15,ANTSINDRA,ANTSINDRA,0.12328634007067682,2021-03
5,AMPASINAMBO,FASINTSARA,0.09548753166130886,2021-03
11,FASINTSARA,FASINTSARA,0.1328026236734311,2021-03
8,IFANADIANA,IFANADIANA,0.07423973819845614,2021-03
3,KELILALINA,KELILALINA,0.08414583516922337,2021-03
12,MAROHARATRA,MAROHARATRA,0.1076219688904287,2021-03
13,MAROTOKO,MAROTOKO,0.05442772943617084,2021-03
1,RANOMAFANA,RANOMAFANA,0.08771944772443532,2021-03
10,TSARATANANA,TSARATANANA,0.098030959185181,2021-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.11539687920163118,2021-04
4,AMBOHIMIERA,AMBOHIMIERA,0.08632387096864154,2021-04
9,ANALAMPASINA,ANALAMPASINA,0.10435718141109075,2021-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.0618330077545039,2021-04
7,AMBIABE,ANDRORANGAVOLA,0.06971315137907871,2021-04
14,ANTARETRA,ANTARETRA,0.07972014470599603,2021-04
15,ANTSINDRA,ANTSINDRA,0.10506097962441377,2021-04
5,AMPASINAMBO,FASINTSARA,0.09129146271134371,2021-04
11,FASINTSARA,FASINTSARA,0.10202127545294126,2021-04
8,IFANADIANA,IFANADIANA,0.08221231746303806,2021-04
3,KELILALINA,KELILALINA,0.0761874992925385,2021-04
12,MAROHARATRA,MAROHARATRA,0.10733619013615595,2021-04
13,MAROTOKO,MAROTOKO,0.06163445866064066,2021-04
1,RANOMAFANA,RANOMAFANA,0.06622791178912125,2021-04
10,TSARATANANA,TSARATANANA,0.1037727390329104,2021-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.05585980408675182,2021-05
4,AMBOHIMIERA,AMBOHIMIERA,0.04684185830999705,2021-05
9,ANALAMPASINA,ANALAMPASINA,0.055098710129161343,2021-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.041997680058021465,2021-05
7,AMBIABE,ANDRORANGAVOLA,0.04051953664462988,2021-05
14,ANTARETRA,ANTARETRA,0.04977041215136327,2021-05
15,ANTSINDRA,ANTSINDRA,0.04476122219404312,2021-05
5,AMPASINAMBO,FASINTSARA,0.060355400844790665,2021-05
11,FASINTSARA,FASINTSARA,0.052695179218042926,2021-05
8,IFANADIANA,IFANADIANA,0.0460191528447127,2021-05
3,KELILALINA,KELILALINA,0.04288347952580691,2021-05
12,MAROHARATRA,MAROHARATRA,0.058928411202706525,2021-05
13,MAROTOKO,MAROTOKO,0.04140877924458992,2021-05
1,RANOMAFANA,RANOMAFANA,0.03760139394616946,2021-05
10,TSARATANANA,TSARATANANA,0.05324034833940913,2021-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.036613831350405086,2021-06
4,AMBOHIMIERA,AMBOHIMIERA,0.032152518650790586,2021-06
9,ANALAMPASINA,ANALAMPASINA,0.03564388673288179,2021-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.029030908237480946,2021-06
7,AMBIABE,ANDRORANGAVOLA,0.027499350415854135,2021-06
14,ANTARETRA,ANTARETRA,0.03271205848930278,2021-06
15,ANTSINDRA,ANTSINDRA,0.030632006486888543,2021-06
5,AMPASINAMBO,FASINTSARA,0.04075601384283269,2021-06
11,FASINTSARA,FASINTSARA,0.03954451567093449,2021-06
8,IFANADIANA,IFANADIANA,0.030349787013460125,2021-06
3,KELILALINA,KELILALINA,0.029092339600234676,2021-06
12,MAROHARATRA,MAROHARATRA,0.04317825497309131,2021-06
13,MAROTOKO,MAROTOKO,0.029298441700044024,2021-06
1,RANOMAFANA,RANOMAFANA,0.026718123480509125,2021-06
10,TSARATANANA,TSARATANANA,0.03360475189345483,2021-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.02819457539176446,2021-07
4,AMBOHIMIERA,AMBOHIMIERA,0.02634572240487801,2021-07
9,ANALAMPASINA,ANALAMPASINA,0.027718346080726253,2021-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.023618223845142755,2021-07
7,AMBIABE,ANDRORANGAVOLA,0.02268766449718177,2021-07
14,ANTARETRA,ANTARETRA,0.0248001193399172,2021-07
15,ANTSINDRA,ANTSINDRA,0.022016153931118772,2021-07
5,AMPASINAMBO,FASINTSARA,0.03205096972773796,2021-07
11,FASINTSARA,FASINTSARA,0.03160720340453493,2021-07
8,IFANADIANA,IFANADIANA,0.023827578437908215,2021-07
3,KELILALINA,KELILALINA,0.023588423723867585,2021-07
12,MAROHARATRA,MAROHARATRA,0.03331776796669351,2021-07
13,MAROTOKO,MAROTOKO,0.024060791275004254,2021-07
1,RANOMAFANA,RANOMAFANA,0.02247407154151476,2021-07
10,TSARATANANA,TSARATANANA,0.025322584535155988,2021-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.021412066432901236,2021-08
4,AMBOHIMIERA,AMBOHIMIERA,0.02011261244283198,2021-08
9,ANALAMPASINA,ANALAMPASINA,0.021465767220997623,2021-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.018597097328607527,2021-08
7,AMBIABE,ANDRORANGAVOLA,0.01759412044382144,2021-08
14,ANTARETRA,ANTARETRA,0.01876742660838271,2021-08
15,ANTSINDRA,ANTSINDRA,0.016160302204367604,2021-08
5,AMPASINAMBO,FASINTSARA,0.024895878121440302,2021-08
11,FASINTSARA,FASINTSARA,0.023076726630577995,2021-08
8,IFANADIANA,IFANADIANA,0.01788242505035394,2021-08
3,KELILALINA,KELILALINA,0.017841067916187628,2021-08
12,MAROHARATRA,MAROHARATRA,0.0248937786901307,2021-08
13,MAROTOKO,MAROTOKO,0.019215284239566414,2021-08
1,RANOMAFANA,RANOMAFANA,0.017260082385186084,2021-08
10,TSARATANANA,TSARATANANA,0.018801928422433146,2021-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.01508373514977835,2021-09
4,AMBOHIMIERA,AMBOHIMIERA,0.014308408585391789,2021-09
9,ANALAMPASINA,ANALAMPASINA,0.015512506027704176,2021-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.013107519778020412,2021-09
7,AMBIABE,ANDRORANGAVOLA,0.012404019107546757,2021-09
14,ANTARETRA,ANTARETRA,0.012842521883610852,2021-09
15,ANTSINDRA,ANTSINDRA,0.010650671521767779,2021-09
5,AMPASINAMBO,FASINTSARA,0.0179123050506918,2021-09
11,FASINTSARA,FASINTSARA,0.014862237321718036,2021-09
8,IFANADIANA,IFANADIANA,0.012275083098753598,2021-09
3,KELILALINA,KELILALINA,0.012415906289783372,2021-09
12,MAROHARATRA,MAROHARATRA,0.016699103607889274,2021-09
13,MAROTOKO,MAROTOKO,0.013670967173428774,2021-09
1,RANOMAFANA,RANOMAFANA,0.012292113590702536,2021-09
10,TSARATANANA,TSARATANANA,0.012715844781100384,2021-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.010485817680210223,2021-10
4,AMBOHIMIERA,AMBOHIMIERA,0.010250438513375749,2021-10
9,ANALAMPASINA,ANALAMPASINA,0.011129143815316371,2021-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.009215981339013909,2021-10
7,AMBIABE,ANDRORANGAVOLA,0.00887467084625184,2021-10
14,ANTARETRA,ANTARETRA,0.008888653823053408,2021-10
15,ANTSINDRA,ANTSINDRA,0.006894462592739418,2021-10
5,AMPASINAMBO,FASINTSARA,0.012659507933058636,2021-10
11,FASINTSARA,FASINTSARA,0.009721897528879548,2021-10
8,IFANADIANA,IFANADIANA,0.00864289741670325,2021-10
3,KELILALINA,KELILALINA,0.008884803029838387,2021-10
12,MAROHARATRA,MAROHARATRA,0.011135964392252782,2021-10
13,MAROTOKO,MAROTOKO,0.009658984919191867,2021-10
1,RANOMAFANA,RANOMAFANA,0.0090123137970804,2021-10
10,TSARATANANA,TSARATANANA,0.008760065949377189,2021-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.0065371284901126646,2021-11
4,AMBOHIMIERA,AMBOHIMIERA,0.006704701422242417,2021-11
9,ANALAMPASINA,ANALAMPASINA,0.007197884172965808,2021-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.0060134266174360455,2021-11
7,AMBIABE,ANDRORANGAVOLA,0.005944184939777385,2021-11
14,ANTARETRA,ANTARETRA,0.005660738198461747,2021-11
15,ANTSINDRA,ANTSINDRA,0.004022598570360006,2021-11
5,AMPASINAMBO,FASINTSARA,0.007951830505278031,2021-11
11,FASINTSARA,FASINTSARA,0.005684386387811423,2021-11
8,IFANADIANA,IFANADIANA,0.005691102623288214,2021-11
3,KELILALINA,KELILALINA,0.005914223017094213,2021-11
12,MAROHARATRA,MAROHARATRA,0.006603471678068726,2021-11
13,MAROTOKO,MAROTOKO,0.00633802328266232,2021-11
1,RANOMAFANA,RANOMAFANA,0.006120629998258243,2021-11
10,TSARATANANA,TSARATANANA,0.005556050233196382,2021-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.005017714854747916,2021-12
4,AMBOHIMIERA,AMBOHIMIERA,0.00465303937265586,2021-12
9,ANALAMPASINA,ANALAMPASINA,0.00492455144025511,2021-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.004187629229082011,2021-12
7,AMBIABE,ANDRORANGAVOLA,0.004239303615105822,2021-12
14,ANTARETRA,ANTARETRA,0.003922225489171179,2021-12
15,ANTSINDRA,ANTSINDRA,0.005387882104987678,2021-12
5,AMPASINAMBO,FASINTSARA,0.0054760924080532415,2021-12
11,FASINTSARA,FASINTSARA,0.00555367004064649,2021-12
8,IFANADIANA,IFANADIANA,0.004253828979563789,2021-12
3,KELILALINA,KELILALINA,0.004208533611482776,2021-12
12,MAROHARATRA,MAROHARATRA,0.005158773349817857,2021-12
13,MAROTOKO,MAROTOKO,0.00441404633554741,2021-12
1,RANOMAFANA,RANOMAFANA,0.004422923139963117,2021-12
10,TSARATANANA,TSARATANANA,0.004710236831432528,2021-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.13839376545980772,2022-01
4,AMBOHIMIERA,AMBOHIMIERA,0.05371382876292637,2022-01
9,ANALAMPASINA,ANALAMPASINA,0.11420788536943864,2022-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.03829046680291879,2022-01
7,AMBIABE,ANDRORANGAVOLA,0.034265155962831945,2022-01
14,ANTARETRA,ANTARETRA,0.045571557767501505,2022-01
15,ANTSINDRA,ANTSINDRA,0.17967791662333482,2022-01
5,AMPASINAMBO,FASINTSARA,0.10506864893441974,2022-01
11,FASINTSARA,FASINTSARA,0.20965614739412408,2022-01
8,IFANADIANA,IFANADIANA,0.04527103352954282,2022-01
3,KELILALINA,KELILALINA,0.036473287613894574,2022-01
12,MAROHARATRA,MAROHARATRA,0.14791850530133302,2022-01
13,MAROTOKO,MAROTOKO,0.05166985421372314,2022-01
1,RANOMAFANA,RANOMAFANA,0.027366561505696455,2022-01
10,TSARATANANA,TSARATANANA,0.0783907714968541,2022-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.22718353403331834,2022-02
4,AMBOHIMIERA,AMBOHIMIERA,0.12496653633638523,2022-02
9,ANALAMPASINA,ANALAMPASINA,0.2019275755156926,2022-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.11644943961889392,2022-02
7,AMBIABE,ANDRORANGAVOLA,0.0963759166855829,2022-02
14,ANTARETRA,ANTARETRA,0.17697750880626845,2022-02
15,ANTSINDRA,ANTSINDRA,0.27632453036360044,2022-02
5,AMPASINAMBO,FASINTSARA,0.20496510022478823,2022-02
11,FASINTSARA,FASINTSARA,0.2727771258313206,2022-02
8,IFANADIANA,IFANADIANA,0.1319555066941403,2022-02
3,KELILALINA,KELILALINA,0.11317937868431917,2022-02
12,MAROHARATRA,MAROHARATRA,0.2515337813290657,2022-02
13,MAROTOKO,MAROTOKO,0.14311235798454272,2022-02
1,RANOMAFANA,RANOMAFANA,0.09118652051409905,2022-02
10,TSARATANANA,TSARATANANA,0.20761344128036407,2022-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.16814985253947973,2022-03
4,AMBOHIMIERA,AMBOHIMIERA,0.14541505351216943,2022-03
9,ANALAMPASINA,ANALAMPASINA,0.17729178376325386,2022-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.13870913804089638,2022-03
7,AMBIABE,ANDRORANGAVOLA,0.12980263048046056,2022-03
14,ANTARETRA,ANTARETRA,0.16598444149626723,2022-03
15,ANTSINDRA,ANTSINDRA,0.13370305173773178,2022-03
5,AMPASINAMBO,FASINTSARA,0.17546770814352475,2022-03
11,FASINTSARA,FASINTSARA,0.16087140378526985,2022-03
8,IFANADIANA,IFANADIANA,0.14079735125460005,2022-03
3,KELILALINA,KELILALINA,0.13632197165174212,2022-03
12,MAROHARATRA,MAROHARATRA,0.17474199742688876,2022-03
13,MAROTOKO,MAROTOKO,0.1456905628147135,2022-03
1,RANOMAFANA,RANOMAFANA,0.12351927301849763,2022-03
10,TSARATANANA,TSARATANANA,0.163376642269022,2022-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.0875830113344065,2022-04
4,AMBOHIMIERA,AMBOHIMIERA,0.0793251047144827,2022-04
9,ANALAMPASINA,ANALAMPASINA,0.0907476911692059,2022-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.07405830704784083,2022-04
7,AMBIABE,ANDRORANGAVOLA,0.07661912437685853,2022-04
14,ANTARETRA,ANTARETRA,0.07584132165324005,2022-04
15,ANTSINDRA,ANTSINDRA,0.07469512117766783,2022-04
5,AMPASINAMBO,FASINTSARA,0.1040115556985322,2022-04
11,FASINTSARA,FASINTSARA,0.10160639149093124,2022-04
8,IFANADIANA,IFANADIANA,0.07467056472325853,2022-04
3,KELILALINA,KELILALINA,0.07591001258489923,2022-04
12,MAROHARATRA,MAROHARATRA,0.10387053505504296,2022-04
13,MAROTOKO,MAROTOKO,0.07699312195497619,2022-04
1,RANOMAFANA,RANOMAFANA,0.07635680962241488,2022-04
10,TSARATANANA,TSARATANANA,0.07612717779515132,2022-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.05169198321900323,2022-05
4,AMBOHIMIERA,AMBOHIMIERA,0.04567703712115098,2022-05
9,ANALAMPASINA,ANALAMPASINA,0.05222671078579762,2022-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.04353908986080656,2022-05
7,AMBIABE,ANDRORANGAVOLA,0.04046086569300284,2022-05
14,ANTARETRA,ANTARETRA,0.04776381216488343,2022-05
