fid,new_commun,old_commun,mean_pev,date
15,ANTSINDRA,ANTSINDRA,-0.31585316608938896,2008-03
5,AMPASINAMBO,FASINTSARA,-0.34670145659173635,2008-03
11,FASINTSARA,FASINTSARA,-0.3049858311182822,2008-03
8,IFANADIANA,IFANADIANA,-0.351205753811573,2008-03
3,KELILALINA,KELILALINA,-0.3396080137736751,2008-03
12,MAROHARATRA,MAROHARATRA,-0.30040504307595806,2008-03
13,MAROTOKO,MAROTOKO,-0.26854016200844777,2008-03
1,RANOMAFANA,RANOMAFANA,-0.31919743769631015,2008-03
10,TSARATANANA,TSARATANANA,-0.3290044371616848,2008-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.24885748903029797,2008-04
4,AMBOHIMIERA,AMBOHIMIERA,-0.22341094761874233,2008-04
9,ANALAMPASINA,ANALAMPASINA,-0.328776693686298,2008-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2523428897545791,2008-04
7,AMBIABE,ANDRORANGAVOLA,-0.31313583625602537,2008-04
14,ANTARETRA,ANTARETRA,-0.33987898433215985,2008-04
15,ANTSINDRA,ANTSINDRA,-0.32354010084940243,2008-04
5,AMPASINAMBO,FASINTSARA,-0.37693348420581413,2008-04
11,FASINTSARA,FASINTSARA,-0.32126829172812243,2008-04
8,IFANADIANA,IFANADIANA,-0.338338255776164,2008-04
3,KELILALINA,KELILALINA,-0.3378928408247458,2008-04
12,MAROHARATRA,MAROHARATRA,-0.31813322915312603,2008-04
13,MAROTOKO,MAROTOKO,-0.2503678115490702,2008-04
1,RANOMAFANA,RANOMAFANA,-0.3225140669615796,2008-04
10,TSARATANANA,TSARATANANA,-0.32480590692658623,2008-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.17742208088689526,2008-05
4,AMBOHIMIERA,AMBOHIMIERA,-0.16415282950997323,2008-05
9,ANALAMPASINA,ANALAMPASINA,-0.23563776110207924,2008-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.1844907597789298,2008-05
7,AMBIABE,ANDRORANGAVOLA,-0.22845510751047718,2008-05
14,ANTARETRA,ANTARETRA,-0.2477367386771762,2008-05
15,ANTSINDRA,ANTSINDRA,-0.23010117543518083,2008-05
5,AMPASINAMBO,FASINTSARA,-0.2661685665696661,2008-05
11,FASINTSARA,FASINTSARA,-0.2261496702215914,2008-05
8,IFANADIANA,IFANADIANA,-0.2449957940885833,2008-05
3,KELILALINA,KELILALINA,-0.24653155528533915,2008-05
12,MAROHARATRA,MAROHARATRA,-0.22081185100695638,2008-05
13,MAROTOKO,MAROTOKO,-0.1831441956874505,2008-05
1,RANOMAFANA,RANOMAFANA,-0.2405076086405697,2008-05
10,TSARATANANA,TSARATANANA,-0.2327439523709886,2008-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.16172270504819966,2008-06
4,AMBOHIMIERA,AMBOHIMIERA,-0.14998440105149577,2008-06
9,ANALAMPASINA,ANALAMPASINA,-0.21894261378994825,2008-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.17480080358435385,2008-06
7,AMBIABE,ANDRORANGAVOLA,-0.22099685781644396,2008-06
14,ANTARETRA,ANTARETRA,-0.23845093779772786,2008-06
15,ANTSINDRA,ANTSINDRA,-0.2143273640547518,2008-06
5,AMPASINAMBO,FASINTSARA,-0.2535060213876935,2008-06
11,FASINTSARA,FASINTSARA,-0.21071020511923122,2008-06
8,IFANADIANA,IFANADIANA,-0.23763084697983913,2008-06
3,KELILALINA,KELILALINA,-0.2364744101855371,2008-06
12,MAROHARATRA,MAROHARATRA,-0.209957237224248,2008-06
13,MAROTOKO,MAROTOKO,-0.17331407736540644,2008-06
1,RANOMAFANA,RANOMAFANA,-0.22907306019391271,2008-06
10,TSARATANANA,TSARATANANA,-0.22098580991035408,2008-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.17521822852770155,2008-07
4,AMBOHIMIERA,AMBOHIMIERA,-0.1604258979109987,2008-07
9,ANALAMPASINA,ANALAMPASINA,-0.23461281551967733,2008-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.18382276297268257,2008-07
7,AMBIABE,ANDRORANGAVOLA,-0.2340838193074403,2008-07
14,ANTARETRA,ANTARETRA,-0.2485520494358052,2008-07
15,ANTSINDRA,ANTSINDRA,-0.2289020422146034,2008-07
5,AMPASINAMBO,FASINTSARA,-0.26437781161293467,2008-07
11,FASINTSARA,FASINTSARA,-0.22633016063347075,2008-07
8,IFANADIANA,IFANADIANA,-0.2518422260464478,2008-07
3,KELILALINA,KELILALINA,-0.2508922106273554,2008-07
12,MAROHARATRA,MAROHARATRA,-0.2205175648796464,2008-07
13,MAROTOKO,MAROTOKO,-0.182717329264352,2008-07
1,RANOMAFANA,RANOMAFANA,-0.23767363408786557,2008-07
10,TSARATANANA,TSARATANANA,-0.23695481665035759,2008-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.25453692672638156,2008-08
4,AMBOHIMIERA,AMBOHIMIERA,-0.22523944919248087,2008-08
9,ANALAMPASINA,ANALAMPASINA,-0.33924396548158137,2008-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2640075821092226,2008-08
7,AMBIABE,ANDRORANGAVOLA,-0.33192786257339635,2008-08
14,ANTARETRA,ANTARETRA,-0.3626423453255756,2008-08
15,ANTSINDRA,ANTSINDRA,-0.3398309237050133,2008-08
5,AMPASINAMBO,FASINTSARA,-0.397586131903181,2008-08
11,FASINTSARA,FASINTSARA,-0.33468591871448206,2008-08
8,IFANADIANA,IFANADIANA,-0.3612966524570351,2008-08
3,KELILALINA,KELILALINA,-0.35421584852600435,2008-08
12,MAROHARATRA,MAROHARATRA,-0.33181885336073963,2008-08
13,MAROTOKO,MAROTOKO,-0.2627827146394084,2008-08
1,RANOMAFANA,RANOMAFANA,-0.33096333136675576,2008-08
10,TSARATANANA,TSARATANANA,-0.3422005790811729,2008-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.32624284532824627,2008-09
4,AMBOHIMIERA,AMBOHIMIERA,-0.28306762400316193,2008-09
9,ANALAMPASINA,ANALAMPASINA,-0.4309376628310769,2008-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.3247244634821672,2008-09
7,AMBIABE,ANDRORANGAVOLA,-0.4051146292323338,2008-09
14,ANTARETRA,ANTARETRA,-0.4477483704447875,2008-09
15,ANTSINDRA,ANTSINDRA,-0.4336539896959459,2008-09
5,AMPASINAMBO,FASINTSARA,-0.4842097708842054,2008-09
11,FASINTSARA,FASINTSARA,-0.42515163860080546,2008-09
8,IFANADIANA,IFANADIANA,-0.44175619059952376,2008-09
3,KELILALINA,KELILALINA,-0.4328138152926951,2008-09
12,MAROHARATRA,MAROHARATRA,-0.420000961126965,2008-09
13,MAROTOKO,MAROTOKO,-0.32350960432795073,2008-09
1,RANOMAFANA,RANOMAFANA,-0.40241777447460586,2008-09
10,TSARATANANA,TSARATANANA,-0.4279754280510519,2008-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.44179999598327535,2008-10
4,AMBOHIMIERA,AMBOHIMIERA,-0.38268923683487616,2008-10
9,ANALAMPASINA,ANALAMPASINA,-0.5867850501221712,2008-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.4462120065190097,2008-10
7,AMBIABE,ANDRORANGAVOLA,-0.5635524144165321,2008-10
14,ANTARETRA,ANTARETRA,-0.6162293415609043,2008-10
15,ANTSINDRA,ANTSINDRA,-0.6040845833174312,2008-10
5,AMPASINAMBO,FASINTSARA,-0.6413154015914019,2008-10
11,FASINTSARA,FASINTSARA,-0.5698336814653121,2008-10
8,IFANADIANA,IFANADIANA,-0.6125718811923321,2008-10
3,KELILALINA,KELILALINA,-0.5990634289292397,2008-10
12,MAROHARATRA,MAROHARATRA,-0.5639045819817723,2008-10
13,MAROTOKO,MAROTOKO,-0.4453782385497283,2008-10
1,RANOMAFANA,RANOMAFANA,-0.5477675810156549,2008-10
10,TSARATANANA,TSARATANANA,-0.5953777681877026,2008-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2700414124490393,2008-11
4,AMBOHIMIERA,AMBOHIMIERA,-0.23959842092917302,2008-11
9,ANALAMPASINA,ANALAMPASINA,-0.3360997191263311,2008-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2982792502847253,2008-11
7,AMBIABE,ANDRORANGAVOLA,-0.340327587804811,2008-11
14,ANTARETRA,ANTARETRA,-0.4158165981519386,2008-11
15,ANTSINDRA,ANTSINDRA,-0.3747636409919904,2008-11
5,AMPASINAMBO,FASINTSARA,-0.3788950639151628,2008-11
11,FASINTSARA,FASINTSARA,-0.3407976487019834,2008-11
8,IFANADIANA,IFANADIANA,-0.3788732607456258,2008-11
3,KELILALINA,KELILALINA,-0.354234853538265,2008-11
12,MAROHARATRA,MAROHARATRA,-0.35107919476762345,2008-11
13,MAROTOKO,MAROTOKO,-0.3038894062271388,2008-11
1,RANOMAFANA,RANOMAFANA,-0.32148903590118255,2008-11
10,TSARATANANA,TSARATANANA,-0.3710578202101946,2008-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.4536457132757343,2008-12
4,AMBOHIMIERA,AMBOHIMIERA,-0.39542744450701417,2008-12
9,ANALAMPASINA,ANALAMPASINA,-0.5848544428244102,2008-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.4654426580937476,2008-12
7,AMBIABE,ANDRORANGAVOLA,-0.5741746681340814,2008-12
14,ANTARETRA,ANTARETRA,-0.6346338281471496,2008-12
15,ANTSINDRA,ANTSINDRA,-0.6150680190407957,2008-12
5,AMPASINAMBO,FASINTSARA,-0.6399440637945835,2008-12
11,FASINTSARA,FASINTSARA,-0.5804847888643767,2008-12
8,IFANADIANA,IFANADIANA,-0.6328010611939395,2008-12
3,KELILALINA,KELILALINA,-0.6118626130295134,2008-12
12,MAROHARATRA,MAROHARATRA,-0.5750723774209437,2008-12
13,MAROTOKO,MAROTOKO,-0.4601654609621647,2008-12
1,RANOMAFANA,RANOMAFANA,-0.5561472752932044,2008-12
10,TSARATANANA,TSARATANANA,-0.6155812990457056,2008-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.34763663538089096,2009-01
4,AMBOHIMIERA,AMBOHIMIERA,-0.31042404488470454,2009-01
9,ANALAMPASINA,ANALAMPASINA,-0.4491449954303215,2009-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.36011561731979636,2009-01
7,AMBIABE,ANDRORANGAVOLA,-0.4366316231569504,2009-01
14,ANTARETRA,ANTARETRA,-0.48425047196712157,2009-01
15,ANTSINDRA,ANTSINDRA,-0.45131192296418815,2009-01
5,AMPASINAMBO,FASINTSARA,-0.48754968684929273,2009-01
11,FASINTSARA,FASINTSARA,-0.4344265844905966,2009-01
8,IFANADIANA,IFANADIANA,-0.4782518707577679,2009-01
3,KELILALINA,KELILALINA,-0.46660227394369685,2009-01
12,MAROHARATRA,MAROHARATRA,-0.4261321272264787,2009-01
13,MAROTOKO,MAROTOKO,-0.3583933821216829,2009-01
1,RANOMAFANA,RANOMAFANA,-0.42996373714568276,2009-01
10,TSARATANANA,TSARATANANA,-0.460047390053922,2009-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.28089943006846807,2009-02
4,AMBOHIMIERA,AMBOHIMIERA,-0.254750644396458,2009-02
9,ANALAMPASINA,ANALAMPASINA,-0.3513664518441365,2009-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.3091183242094492,2009-02
7,AMBIABE,ANDRORANGAVOLA,-0.3711238524900046,2009-02
14,ANTARETRA,ANTARETRA,-0.415166159332294,2009-02
15,ANTSINDRA,ANTSINDRA,-0.3776838210265624,2009-02
5,AMPASINAMBO,FASINTSARA,-0.39035470168389125,2009-02
11,FASINTSARA,FASINTSARA,-0.3506891264271647,2009-02
8,IFANADIANA,IFANADIANA,-0.40409520698688295,2009-02
3,KELILALINA,KELILALINA,-0.38850589580253553,2009-02
12,MAROHARATRA,MAROHARATRA,-0.3485270135427694,2009-02
13,MAROTOKO,MAROTOKO,-0.3088403708541431,2009-02
1,RANOMAFANA,RANOMAFANA,-0.3578090273296619,2009-02
10,TSARATANANA,TSARATANANA,-0.38500323856297347,2009-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2663120228970961,2009-03
4,AMBOHIMIERA,AMBOHIMIERA,-0.24056208153410832,2009-03
9,ANALAMPASINA,ANALAMPASINA,-0.33419246333042907,2009-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2878608624374057,2009-03
7,AMBIABE,ANDRORANGAVOLA,-0.34386009985734056,2009-03
14,ANTARETRA,ANTARETRA,-0.3800271429142436,2009-03
15,ANTSINDRA,ANTSINDRA,-0.3466328584474983,2009-03
5,AMPASINAMBO,FASINTSARA,-0.37578282419409637,2009-03
11,FASINTSARA,FASINTSARA,-0.3326723175666427,2009-03
8,IFANADIANA,IFANADIANA,-0.37318388989988993,2009-03
3,KELILALINA,KELILALINA,-0.358225435036557,2009-03
12,MAROHARATRA,MAROHARATRA,-0.3306719832332569,2009-03
13,MAROTOKO,MAROTOKO,-0.2873245696196288,2009-03
1,RANOMAFANA,RANOMAFANA,-0.32934801398759905,2009-03
10,TSARATANANA,TSARATANANA,-0.35502823123810967,2009-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.16735090746362905,2009-04
4,AMBOHIMIERA,AMBOHIMIERA,-0.16305511298417824,2009-04
9,ANALAMPASINA,ANALAMPASINA,-0.22165620306095352,2009-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.20851734550116333,2009-04
7,AMBIABE,ANDRORANGAVOLA,-0.2538470778739012,2009-04
14,ANTARETRA,ANTARETRA,-0.2793036527006686,2009-04
15,ANTSINDRA,ANTSINDRA,-0.22498742933457888,2009-04
5,AMPASINAMBO,FASINTSARA,-0.2305097683818033,2009-04
11,FASINTSARA,FASINTSARA,-0.20236185101913795,2009-04
8,IFANADIANA,IFANADIANA,-0.2697636835575944,2009-04
3,KELILALINA,KELILALINA,-0.26502451884696177,2009-04
12,MAROHARATRA,MAROHARATRA,-0.20099380981564788,2009-04
13,MAROTOKO,MAROTOKO,-0.2117984441478165,2009-04
1,RANOMAFANA,RANOMAFANA,-0.25258524193983717,2009-04
10,TSARATANANA,TSARATANANA,-0.2419819135960725,2009-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2257100742656587,2009-05
4,AMBOHIMIERA,AMBOHIMIERA,-0.20584551993594133,2009-05
9,ANALAMPASINA,ANALAMPASINA,-0.3030227568687945,2009-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.22551395145391576,2009-05
7,AMBIABE,ANDRORANGAVOLA,-0.2877130943337028,2009-05
14,ANTARETRA,ANTARETRA,-0.30909068745501916,2009-05
15,ANTSINDRA,ANTSINDRA,-0.29677195019100766,2009-05
5,AMPASINAMBO,FASINTSARA,-0.3465252399910858,2009-05
11,FASINTSARA,FASINTSARA,-0.29370456736406136,2009-05
8,IFANADIANA,IFANADIANA,-0.3097740558737342,2009-05
3,KELILALINA,KELILALINA,-0.3145574358987121,2009-05
12,MAROHARATRA,MAROHARATRA,-0.2902248362698774,2009-05
13,MAROTOKO,MAROTOKO,-0.22206442719165462,2009-05
1,RANOMAFANA,RANOMAFANA,-0.3068142434073542,2009-05
10,TSARATANANA,TSARATANANA,-0.29665954359477625,2009-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.22023329022159474,2009-06
4,AMBOHIMIERA,AMBOHIMIERA,-0.20169334763410468,2009-06
9,ANALAMPASINA,ANALAMPASINA,-0.30762557195886236,2009-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.21791703299724652,2009-06
7,AMBIABE,ANDRORANGAVOLA,-0.2931028786993012,2009-06
14,ANTARETRA,ANTARETRA,-0.29297668761518686,2009-06
15,ANTSINDRA,ANTSINDRA,-0.283942489229746,2009-06
5,AMPASINAMBO,FASINTSARA,-0.3403404501323452,2009-06
11,FASINTSARA,FASINTSARA,-0.2871940900181043,2009-06
8,IFANADIANA,IFANADIANA,-0.30895606992034186,2009-06
3,KELILALINA,KELILALINA,-0.321982677495294,2009-06
12,MAROHARATRA,MAROHARATRA,-0.2776184039081674,2009-06
13,MAROTOKO,MAROTOKO,-0.21419689679984102,2009-06
1,RANOMAFANA,RANOMAFANA,-0.31457641603396636,2009-06
10,TSARATANANA,TSARATANANA,-0.28961667251731,2009-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.15655964114311155,2009-07
4,AMBOHIMIERA,AMBOHIMIERA,-0.14482924231898983,2009-07
9,ANALAMPASINA,ANALAMPASINA,-0.2092677414758174,2009-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.18211228681889005,2009-07
7,AMBIABE,ANDRORANGAVOLA,-0.22540281943824658,2009-07
14,ANTARETRA,ANTARETRA,-0.24929302301074446,2009-07
15,ANTSINDRA,ANTSINDRA,-0.21255058887670855,2009-07
5,AMPASINAMBO,FASINTSARA,-0.22968862991374478,2009-07
11,FASINTSARA,FASINTSARA,-0.19890882875322882,2009-07
8,IFANADIANA,IFANADIANA,-0.24513742908472994,2009-07
3,KELILALINA,KELILALINA,-0.23755907258474987,2009-07
12,MAROHARATRA,MAROHARATRA,-0.19756743730406684,2009-07
13,MAROTOKO,MAROTOKO,-0.1833727354347081,2009-07
1,RANOMAFANA,RANOMAFANA,-0.2181002103095741,2009-07
10,TSARATANANA,TSARATANANA,-0.2272138015968289,2009-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.18598653895656655,2009-08
4,AMBOHIMIERA,AMBOHIMIERA,-0.16989580937632978,2009-08
9,ANALAMPASINA,ANALAMPASINA,-0.23963786280413887,2009-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.20968572015222797,2009-08
7,AMBIABE,ANDRORANGAVOLA,-0.2509126926482181,2009-08
14,ANTARETRA,ANTARETRA,-0.2873353744929403,2009-08
15,ANTSINDRA,ANTSINDRA,-0.2526437599004535,2009-08
5,AMPASINAMBO,FASINTSARA,-0.2802879372356721,2009-08
11,FASINTSARA,FASINTSARA,-0.23830141371762534,2009-08
8,IFANADIANA,IFANADIANA,-0.27216138062056494,2009-08
3,KELILALINA,KELILALINA,-0.2648962004298549,2009-08
12,MAROHARATRA,MAROHARATRA,-0.2417352342866077,2009-08
13,MAROTOKO,MAROTOKO,-0.21160386399933734,2009-08
1,RANOMAFANA,RANOMAFANA,-0.24892755851470677,2009-08
10,TSARATANANA,TSARATANANA,-0.25814770992193264,2009-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.28853530373102465,2009-09
4,AMBOHIMIERA,AMBOHIMIERA,-0.2544337085315354,2009-09
9,ANALAMPASINA,ANALAMPASINA,-0.386923162466935,2009-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.29251782003621096,2009-09
7,AMBIABE,ANDRORANGAVOLA,-0.36690640299251637,2009-09
14,ANTARETRA,ANTARETRA,-0.39983959441846056,2009-09
15,ANTSINDRA,ANTSINDRA,-0.3816243515027763,2009-09
5,AMPASINAMBO,FASINTSARA,-0.4360447982348423,2009-09
11,FASINTSARA,FASINTSARA,-0.376864727416544,2009-09
8,IFANADIANA,IFANADIANA,-0.3965705533069878,2009-09
3,KELILALINA,KELILALINA,-0.39061068561356355,2009-09
12,MAROHARATRA,MAROHARATRA,-0.3713199511591313,2009-09
13,MAROTOKO,MAROTOKO,-0.29363532494766065,2009-09
1,RANOMAFANA,RANOMAFANA,-0.3644185215611607,2009-09
10,TSARATANANA,TSARATANANA,-0.3801589698512722,2009-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.34119974399575115,2009-10
4,AMBOHIMIERA,AMBOHIMIERA,-0.30075148833784376,2009-10
9,ANALAMPASINA,ANALAMPASINA,-0.4349750722282355,2009-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.3589190550026892,2009-10
7,AMBIABE,ANDRORANGAVOLA,-0.4364830868089975,2009-10
14,ANTARETRA,ANTARETRA,-0.5022964809980967,2009-10
15,ANTSINDRA,ANTSINDRA,-0.4693874295747602,2009-10
5,AMPASINAMBO,FASINTSARA,-0.5084469670065017,2009-10
11,FASINTSARA,FASINTSARA,-0.44419017880579503,2009-10
8,IFANADIANA,IFANADIANA,-0.4822869882445583,2009-10
3,KELILALINA,KELILALINA,-0.4632246192495767,2009-10
12,MAROHARATRA,MAROHARATRA,-0.4541067159510646,2009-10
13,MAROTOKO,MAROTOKO,-0.3577313823892608,2009-10
1,RANOMAFANA,RANOMAFANA,-0.4246039143276099,2009-10
10,TSARATANANA,TSARATANANA,-0.4697186667888882,2009-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.31109898480618636,2009-11
4,AMBOHIMIERA,AMBOHIMIERA,-0.2792993896913259,2009-11
9,ANALAMPASINA,ANALAMPASINA,-0.40431952002034727,2009-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.32398027301883203,2009-11
7,AMBIABE,ANDRORANGAVOLA,-0.39636922282380466,2009-11
14,ANTARETRA,ANTARETRA,-0.43933835286606665,2009-11
15,ANTSINDRA,ANTSINDRA,-0.4147705307253176,2009-11
5,AMPASINAMBO,FASINTSARA,-0.4456473431719993,2009-11
11,FASINTSARA,FASINTSARA,-0.39586221831002066,2009-11
8,IFANADIANA,IFANADIANA,-0.42658293215319604,2009-11
3,KELILALINA,KELILALINA,-0.41788367600860216,2009-11
12,MAROHARATRA,MAROHARATRA,-0.392847886110149,2009-11
13,MAROTOKO,MAROTOKO,-0.32393210187069077,2009-11
1,RANOMAFANA,RANOMAFANA,-0.39323065882763647,2009-11
10,TSARATANANA,TSARATANANA,-0.41214164383221585,2009-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.331189922872981,2009-12
4,AMBOHIMIERA,AMBOHIMIERA,-0.29741985853107544,2009-12
9,ANALAMPASINA,ANALAMPASINA,-0.42110559988543084,2009-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.3556985349539197,2009-12
7,AMBIABE,ANDRORANGAVOLA,-0.43186692247941916,2009-12
14,ANTARETRA,ANTARETRA,-0.4793351467185764,2009-12
15,ANTSINDRA,ANTSINDRA,-0.4460203624907032,2009-12
5,AMPASINAMBO,FASINTSARA,-0.4597787033451038,2009-12
11,FASINTSARA,FASINTSARA,-0.4164832216453425,2009-12
8,IFANADIANA,IFANADIANA,-0.4689591993138873,2009-12
3,KELILALINA,KELILALINA,-0.4573507464114641,2009-12
12,MAROHARATRA,MAROHARATRA,-0.4188996859599869,2009-12
13,MAROTOKO,MAROTOKO,-0.3555337015176269,2009-12
1,RANOMAFANA,RANOMAFANA,-0.42244536598333,2009-12
10,TSARATANANA,TSARATANANA,-0.4492760040722286,2009-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.24993069984649402,2010-01
4,AMBOHIMIERA,AMBOHIMIERA,-0.23922458796567062,2010-01
9,ANALAMPASINA,ANALAMPASINA,-0.32240824044763927,2010-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2873154316117368,2010-01
7,AMBIABE,ANDRORANGAVOLA,-0.34458864300280484,2010-01
14,ANTARETRA,ANTARETRA,-0.378213576248945,2010-01
15,ANTSINDRA,ANTSINDRA,-0.3282532886332186,2010-01
5,AMPASINAMBO,FASINTSARA,-0.3319004486711026,2010-01
11,FASINTSARA,FASINTSARA,-0.3031351714077272,2010-01
8,IFANADIANA,IFANADIANA,-0.36924852908329947,2010-01
3,KELILALINA,KELILALINA,-0.36348316285987936,2010-01
12,MAROHARATRA,MAROHARATRA,-0.3003083015308277,2010-01
13,MAROTOKO,MAROTOKO,-0.28898819998112774,2010-01
1,RANOMAFANA,RANOMAFANA,-0.3436750917518584,2010-01
10,TSARATANANA,TSARATANANA,-0.3436999700080279,2010-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2496907854509631,2010-02
4,AMBOHIMIERA,AMBOHIMIERA,-0.23215357917204188,2010-02
9,ANALAMPASINA,ANALAMPASINA,-0.32515187877138146,2010-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2698210990937785,2010-02
7,AMBIABE,ANDRORANGAVOLA,-0.31935758557422045,2010-02
14,ANTARETRA,ANTARETRA,-0.35697559511441024,2010-02
15,ANTSINDRA,ANTSINDRA,-0.31876202148942245,2010-02
5,AMPASINAMBO,FASINTSARA,-0.34965452318355217,2010-02
11,FASINTSARA,FASINTSARA,-0.30886566599783716,2010-02
8,IFANADIANA,IFANADIANA,-0.34798015810903804,2010-02
3,KELILALINA,KELILALINA,-0.33962254336589515,2010-02
12,MAROHARATRA,MAROHARATRA,-0.300474847084869,2010-02
13,MAROTOKO,MAROTOKO,-0.2701513017419525,2010-02
1,RANOMAFANA,RANOMAFANA,-0.317916936436752,2010-02
10,TSARATANANA,TSARATANANA,-0.3283987862422078,2010-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.21011187302879278,2010-03
4,AMBOHIMIERA,AMBOHIMIERA,-0.19385426935055447,2010-03
9,ANALAMPASINA,ANALAMPASINA,-0.2745372336500408,2010-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2161695742610908,2010-03
7,AMBIABE,ANDRORANGAVOLA,-0.26345922346565864,2010-03
14,ANTARETRA,ANTARETRA,-0.28730446797833337,2010-03
15,ANTSINDRA,ANTSINDRA,-0.2651784346150504,2010-03
5,AMPASINAMBO,FASINTSARA,-0.29832006383772053,2010-03
11,FASINTSARA,FASINTSARA,-0.2623945126149829,2010-03
8,IFANADIANA,IFANADIANA,-0.2842805979690546,2010-03
3,KELILALINA,KELILALINA,-0.28202633620565537,2010-03
12,MAROHARATRA,MAROHARATRA,-0.2538483809372021,2010-03
13,MAROTOKO,MAROTOKO,-0.2151386407250716,2010-03
1,RANOMAFANA,RANOMAFANA,-0.2697014286508943,2010-03
10,TSARATANANA,TSARATANANA,-0.2706871739561549,2010-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2694140727584128,2010-04
4,AMBOHIMIERA,AMBOHIMIERA,-0.24039647528113856,2010-04
9,ANALAMPASINA,ANALAMPASINA,-0.3576941946748805,2010-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2729096024842719,2010-04
7,AMBIABE,ANDRORANGAVOLA,-0.34741362855413094,2010-04
14,ANTARETRA,ANTARETRA,-0.3714465729873841,2010-04
15,ANTSINDRA,ANTSINDRA,-0.35515919972386434,2010-04
5,AMPASINAMBO,FASINTSARA,-0.4118583158575297,2010-04
11,FASINTSARA,FASINTSARA,-0.3513813632527835,2010-04
8,IFANADIANA,IFANADIANA,-0.3764774701789227,2010-04
3,KELILALINA,KELILALINA,-0.3739081544486949,2010-04
12,MAROHARATRA,MAROHARATRA,-0.34571407205782934,2010-04
13,MAROTOKO,MAROTOKO,-0.26831098559985417,2010-04
1,RANOMAFANA,RANOMAFANA,-0.3525810213548659,2010-04
10,TSARATANANA,TSARATANANA,-0.3584898312966656,2010-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.20483065010190699,2010-05
4,AMBOHIMIERA,AMBOHIMIERA,-0.18799850581072342,2010-05
9,ANALAMPASINA,ANALAMPASINA,-0.2739086700452427,2010-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.215358759307896,2010-05
