fid,new_commun,old_commun,mean_precip_mm,date
11,FASINTSARA,FASINTSARA,146.24706713838387,2007-05
8,IFANADIANA,IFANADIANA,200.75913387615688,2007-05
3,KELILALINA,KELILALINA,180.99154942951031,2007-05
12,MAROHARATRA,MAROHARATRA,156.5221351634401,2007-05
13,MAROTOKO,MAROTOKO,182.8762088016235,2007-05
1,RANOMAFANA,RANOMAFANA,163.22657095870528,2007-05
10,TSARATANANA,TSARATANANA,189.27007423160407,2007-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,72.98399124393218,2007-06
4,AMBOHIMIERA,AMBOHIMIERA,67.92783475960968,2007-06
9,ANALAMPASINA,ANALAMPASINA,69.46491708543952,2007-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,62.39715912244381,2007-06
7,AMBIABE,ANDRORANGAVOLA,70.75268719508061,2007-06
14,ANTARETRA,ANTARETRA,55.817198683697825,2007-06
15,ANTSINDRA,ANTSINDRA,67.67793325982899,2007-06
5,AMPASINAMBO,FASINTSARA,83.12275401863965,2007-06
11,FASINTSARA,FASINTSARA,78.46591256114601,2007-06
8,IFANADIANA,IFANADIANA,63.112009759512446,2007-06
3,KELILALINA,KELILALINA,69.49772087576984,2007-06
12,MAROHARATRA,MAROHARATRA,77.18875082793872,2007-06
13,MAROTOKO,MAROTOKO,62.3849183734842,2007-06
1,RANOMAFANA,RANOMAFANA,70.2338444729474,2007-06
10,TSARATANANA,TSARATANANA,60.96848620195971,2007-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,72.60897493364907,2007-07
4,AMBOHIMIERA,AMBOHIMIERA,66.15979950570164,2007-07
9,ANALAMPASINA,ANALAMPASINA,69.97284525637599,2007-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,51.420305878901964,2007-07
7,AMBIABE,ANDRORANGAVOLA,56.8514839496101,2007-07
14,ANTARETRA,ANTARETRA,50.217868998532296,2007-07
15,ANTSINDRA,ANTSINDRA,66.61071081011731,2007-07
5,AMPASINAMBO,FASINTSARA,78.49360040794024,2007-07
11,FASINTSARA,FASINTSARA,76.55081480335227,2007-07
8,IFANADIANA,IFANADIANA,53.736299025581054,2007-07
3,KELILALINA,KELILALINA,59.203082531472255,2007-07
12,MAROHARATRA,MAROHARATRA,74.74640045922301,2007-07
13,MAROTOKO,MAROTOKO,52.38225714041539,2007-07
1,RANOMAFANA,RANOMAFANA,59.84959379583124,2007-07
10,TSARATANANA,TSARATANANA,57.69647841249319,2007-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,75.64132978805316,2007-08
4,AMBOHIMIERA,AMBOHIMIERA,67.76088339787067,2007-08
9,ANALAMPASINA,ANALAMPASINA,67.60890789794657,2007-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,68.70293250347736,2007-08
7,AMBIABE,ANDRORANGAVOLA,70.3966792451799,2007-08
14,ANTARETRA,ANTARETRA,70.23661037834863,2007-08
15,ANTSINDRA,ANTSINDRA,77.85108571501071,2007-08
5,AMPASINAMBO,FASINTSARA,74.88102183499943,2007-08
11,FASINTSARA,FASINTSARA,79.12492823619309,2007-08
8,IFANADIANA,IFANADIANA,73.93384729700163,2007-08
3,KELILALINA,KELILALINA,70.71502832013182,2007-08
12,MAROHARATRA,MAROHARATRA,78.41861692669852,2007-08
13,MAROTOKO,MAROTOKO,63.60039084430267,2007-08
1,RANOMAFANA,RANOMAFANA,65.38653933295677,2007-08
10,TSARATANANA,TSARATANANA,76.49801938707839,2007-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,96.52321271019021,2007-09
4,AMBOHIMIERA,AMBOHIMIERA,91.06700244476231,2007-09
9,ANALAMPASINA,ANALAMPASINA,89.51441333779043,2007-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,83.0093612064475,2007-09
7,AMBIABE,ANDRORANGAVOLA,88.634694330707,2007-09
14,ANTARETRA,ANTARETRA,75.53361193434694,2007-09
15,ANTSINDRA,ANTSINDRA,93.46503697851304,2007-09
5,AMPASINAMBO,FASINTSARA,95.19022675637113,2007-09
11,FASINTSARA,FASINTSARA,98.98456564975449,2007-09
8,IFANADIANA,IFANADIANA,85.36197641613474,2007-09
3,KELILALINA,KELILALINA,90.64854391227145,2007-09
12,MAROHARATRA,MAROHARATRA,95.39062508292228,2007-09
13,MAROTOKO,MAROTOKO,81.78446442287286,2007-09
1,RANOMAFANA,RANOMAFANA,90.23522058159784,2007-09
10,TSARATANANA,TSARATANANA,86.22397861043513,2007-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,113.3015149051011,2007-10
4,AMBOHIMIERA,AMBOHIMIERA,99.17583449631773,2007-10
9,ANALAMPASINA,ANALAMPASINA,107.27395815916722,2007-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,108.70247131870264,2007-10
7,AMBIABE,ANDRORANGAVOLA,109.74580863868898,2007-10
14,ANTARETRA,ANTARETRA,113.7042726662439,2007-10
15,ANTSINDRA,ANTSINDRA,109.56952372598235,2007-10
5,AMPASINAMBO,FASINTSARA,117.13230272994018,2007-10
11,FASINTSARA,FASINTSARA,118.05469308310911,2007-10
8,IFANADIANA,IFANADIANA,115.35537002497198,2007-10
3,KELILALINA,KELILALINA,109.07000859962008,2007-10
12,MAROHARATRA,MAROHARATRA,108.96819427545485,2007-10
13,MAROTOKO,MAROTOKO,110.63781481026237,2007-10
1,RANOMAFANA,RANOMAFANA,100.15418176713473,2007-10
10,TSARATANANA,TSARATANANA,115.99198085069536,2007-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,160.85698734879549,2007-11
4,AMBOHIMIERA,AMBOHIMIERA,160.12559269424207,2007-11
9,ANALAMPASINA,ANALAMPASINA,181.54799043203272,2007-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,95.67137524594291,2007-11
7,AMBIABE,ANDRORANGAVOLA,117.84394473706293,2007-11
14,ANTARETRA,ANTARETRA,90.76136618433706,2007-11
15,ANTSINDRA,ANTSINDRA,128.2554344509686,2007-11
5,AMPASINAMBO,FASINTSARA,157.93422852634748,2007-11
11,FASINTSARA,FASINTSARA,151.39005711489332,2007-11
8,IFANADIANA,IFANADIANA,110.27501653187116,2007-11
3,KELILALINA,KELILALINA,126.61978256416577,2007-11
12,MAROHARATRA,MAROHARATRA,128.0701101368258,2007-11
13,MAROTOKO,MAROTOKO,92.74380244097789,2007-11
1,RANOMAFANA,RANOMAFANA,135.7023563326343,2007-11
10,TSARATANANA,TSARATANANA,119.00075440971081,2007-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,272.5378343847249,2007-12
4,AMBOHIMIERA,AMBOHIMIERA,274.3636254834609,2007-12
9,ANALAMPASINA,ANALAMPASINA,264.47807954918244,2007-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,233.50153212765352,2007-12
7,AMBIABE,ANDRORANGAVOLA,282.0024112266121,2007-12
14,ANTARETRA,ANTARETRA,238.11222652676702,2007-12
15,ANTSINDRA,ANTSINDRA,266.32855082811926,2007-12
5,AMPASINAMBO,FASINTSARA,295.7424941063535,2007-12
11,FASINTSARA,FASINTSARA,281.07113097033783,2007-12
8,IFANADIANA,IFANADIANA,285.32114663107905,2007-12
3,KELILALINA,KELILALINA,307.15196858124744,2007-12
12,MAROHARATRA,MAROHARATRA,273.005219497336,2007-12
13,MAROTOKO,MAROTOKO,216.82251119378498,2007-12
1,RANOMAFANA,RANOMAFANA,307.2342598646444,2007-12
10,TSARATANANA,TSARATANANA,287.25418678673583,2007-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,316.23785065969554,2008-01
4,AMBOHIMIERA,AMBOHIMIERA,337.8427058028089,2008-01
9,ANALAMPASINA,ANALAMPASINA,328.1977637886764,2008-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,270.67148020523246,2008-01
7,AMBIABE,ANDRORANGAVOLA,286.63181125185815,2008-01
14,ANTARETRA,ANTARETRA,261.54289709231074,2008-01
15,ANTSINDRA,ANTSINDRA,286.5442202684984,2008-01
5,AMPASINAMBO,FASINTSARA,318.92269532625244,2008-01
11,FASINTSARA,FASINTSARA,307.29714416209384,2008-01
8,IFANADIANA,IFANADIANA,296.23739415717995,2008-01
3,KELILALINA,KELILALINA,309.23396927118483,2008-01
12,MAROHARATRA,MAROHARATRA,292.99753871690746,2008-01
13,MAROTOKO,MAROTOKO,252.91900609173186,2008-01
1,RANOMAFANA,RANOMAFANA,313.5184222835493,2008-01
10,TSARATANANA,TSARATANANA,297.77534833000277,2008-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,599.5551463908355,2008-02
4,AMBOHIMIERA,AMBOHIMIERA,597.5333932141004,2008-02
9,ANALAMPASINA,ANALAMPASINA,580.4409160699034,2008-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,586.5896064276963,2008-02
7,AMBIABE,ANDRORANGAVOLA,600.677021525054,2008-02
14,ANTARETRA,ANTARETRA,564.0724953275852,2008-02
15,ANTSINDRA,ANTSINDRA,593.9980547269837,2008-02
5,AMPASINAMBO,FASINTSARA,584.9772169362371,2008-02
11,FASINTSARA,FASINTSARA,595.9113331354355,2008-02
8,IFANADIANA,IFANADIANA,614.9548127860874,2008-02
3,KELILALINA,KELILALINA,613.3020576052862,2008-02
12,MAROHARATRA,MAROHARATRA,580.2498739792748,2008-02
13,MAROTOKO,MAROTOKO,570.5113846350232,2008-02
1,RANOMAFANA,RANOMAFANA,598.6954468437283,2008-02
10,TSARATANANA,TSARATANANA,611.4063548324984,2008-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,231.09731463973225,2008-03
4,AMBOHIMIERA,AMBOHIMIERA,205.05775432013752,2008-03
9,ANALAMPASINA,ANALAMPASINA,207.9159406156899,2008-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,163.10474455411034,2008-03
7,AMBIABE,ANDRORANGAVOLA,166.11554643058577,2008-03
14,ANTARETRA,ANTARETRA,166.0928062789906,2008-03
15,ANTSINDRA,ANTSINDRA,241.90191118354647,2008-03
5,AMPASINAMBO,FASINTSARA,233.35134447129812,2008-03
11,FASINTSARA,FASINTSARA,245.01103816455404,2008-03
8,IFANADIANA,IFANADIANA,180.02166373536906,2008-03
3,KELILALINA,KELILALINA,177.961528004972,2008-03
12,MAROHARATRA,MAROHARATRA,254.52825442268445,2008-03
13,MAROTOKO,MAROTOKO,153.3054310875368,2008-03
1,RANOMAFANA,RANOMAFANA,170.74523623445646,2008-03
10,TSARATANANA,TSARATANANA,208.21359218872135,2008-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,173.5971989149328,2008-04
4,AMBOHIMIERA,AMBOHIMIERA,167.2931976755504,2008-04
9,ANALAMPASINA,ANALAMPASINA,159.3144580780195,2008-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,206.28109307671204,2008-04
7,AMBIABE,ANDRORANGAVOLA,195.93693868662416,2008-04
14,ANTARETRA,ANTARETRA,198.50557996399922,2008-04
15,ANTSINDRA,ANTSINDRA,184.69547566785423,2008-04
5,AMPASINAMBO,FASINTSARA,169.45304453787713,2008-04
11,FASINTSARA,FASINTSARA,175.1397776097259,2008-04
8,IFANADIANA,IFANADIANA,198.1963736357981,2008-04
3,KELILALINA,KELILALINA,181.19937467484212,2008-04
12,MAROHARATRA,MAROHARATRA,179.31270489762872,2008-04
13,MAROTOKO,MAROTOKO,205.99218564609794,2008-04
1,RANOMAFANA,RANOMAFANA,167.00032046056452,2008-04
10,TSARATANANA,TSARATANANA,190.96702107923014,2008-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,126.81157585134638,2008-05
4,AMBOHIMIERA,AMBOHIMIERA,116.64366047557178,2008-05
9,ANALAMPASINA,ANALAMPASINA,109.58849638918525,2008-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,167.06931861228344,2008-05
7,AMBIABE,ANDRORANGAVOLA,164.4787976912251,2008-05
14,ANTARETRA,ANTARETRA,155.95075732334516,2008-05
15,ANTSINDRA,ANTSINDRA,141.2429212501253,2008-05
5,AMPASINAMBO,FASINTSARA,128.579464123522,2008-05
11,FASINTSARA,FASINTSARA,133.7033222078061,2008-05
8,IFANADIANA,IFANADIANA,159.79719348569787,2008-05
3,KELILALINA,KELILALINA,143.20447300926995,2008-05
12,MAROHARATRA,MAROHARATRA,141.87669399662275,2008-05
13,MAROTOKO,MAROTOKO,162.35530361458,2008-05
1,RANOMAFANA,RANOMAFANA,128.47554910869655,2008-05
10,TSARATANANA,TSARATANANA,146.5212778142239,2008-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,89.94291538841202,2008-06
4,AMBOHIMIERA,AMBOHIMIERA,88.7024096643493,2008-06
9,ANALAMPASINA,ANALAMPASINA,89.76619857407503,2008-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,71.0390978005816,2008-06
7,AMBIABE,ANDRORANGAVOLA,75.15121780018936,2008-06
14,ANTARETRA,ANTARETRA,66.47756887305854,2008-06
15,ANTSINDRA,ANTSINDRA,80.81117956512705,2008-06
5,AMPASINAMBO,FASINTSARA,89.77473359954332,2008-06
11,FASINTSARA,FASINTSARA,88.9792899416725,2008-06
8,IFANADIANA,IFANADIANA,72.41575315559925,2008-06
3,KELILALINA,KELILALINA,77.10726170925996,2008-06
12,MAROHARATRA,MAROHARATRA,84.15779155660331,2008-06
13,MAROTOKO,MAROTOKO,71.54730155186449,2008-06
1,RANOMAFANA,RANOMAFANA,77.46140040116323,2008-06
10,TSARATANANA,TSARATANANA,74.80737136369375,2008-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,102.33269334816835,2008-07
4,AMBOHIMIERA,AMBOHIMIERA,101.67895018540997,2008-07
9,ANALAMPASINA,ANALAMPASINA,93.30119767150295,2008-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,125.2105884192736,2008-07
7,AMBIABE,ANDRORANGAVOLA,118.20786940905595,2008-07
14,ANTARETRA,ANTARETRA,115.56368812993534,2008-07
15,ANTSINDRA,ANTSINDRA,106.53145093886664,2008-07
5,AMPASINAMBO,FASINTSARA,108.63841701488441,2008-07
11,FASINTSARA,FASINTSARA,109.22152157666771,2008-07
8,IFANADIANA,IFANADIANA,114.71079368542128,2008-07
3,KELILALINA,KELILALINA,108.95773376863255,2008-07
12,MAROHARATRA,MAROHARATRA,117.38616580448284,2008-07
13,MAROTOKO,MAROTOKO,127.25359912420224,2008-07
1,RANOMAFANA,RANOMAFANA,103.39168470007624,2008-07
10,TSARATANANA,TSARATANANA,106.02860034816588,2008-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,56.027045393077564,2008-08
4,AMBOHIMIERA,AMBOHIMIERA,51.02694030291745,2008-08
9,ANALAMPASINA,ANALAMPASINA,49.781454520799535,2008-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,55.34911869199536,2008-08
7,AMBIABE,ANDRORANGAVOLA,54.76728905761148,2008-08
14,ANTARETRA,ANTARETRA,55.076516919903355,2008-08
15,ANTSINDRA,ANTSINDRA,58.58739073622468,2008-08
5,AMPASINAMBO,FASINTSARA,52.09926695034398,2008-08
11,FASINTSARA,FASINTSARA,57.26219311332374,2008-08
8,IFANADIANA,IFANADIANA,57.11562970650585,2008-08
3,KELILALINA,KELILALINA,55.087434150563226,2008-08
12,MAROHARATRA,MAROHARATRA,55.94164956077794,2008-08
13,MAROTOKO,MAROTOKO,55.721478923267746,2008-08
1,RANOMAFANA,RANOMAFANA,51.39973489267035,2008-08
10,TSARATANANA,TSARATANANA,58.2979287603947,2008-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,74.8052738440495,2008-09
4,AMBOHIMIERA,AMBOHIMIERA,71.6920581123613,2008-09
9,ANALAMPASINA,ANALAMPASINA,73.4216236948982,2008-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,77.80279712270014,2008-09
7,AMBIABE,ANDRORANGAVOLA,76.41726291307289,2008-09
14,ANTARETRA,ANTARETRA,75.72832030387903,2008-09
15,ANTSINDRA,ANTSINDRA,71.33220901106596,2008-09
5,AMPASINAMBO,FASINTSARA,75.64994774364298,2008-09
11,FASINTSARA,FASINTSARA,76.13142673931907,2008-09
8,IFANADIANA,IFANADIANA,79.76181961221293,2008-09
3,KELILALINA,KELILALINA,75.55310462089895,2008-09
12,MAROHARATRA,MAROHARATRA,72.63315692989914,2008-09
13,MAROTOKO,MAROTOKO,77.32983143757518,2008-09
1,RANOMAFANA,RANOMAFANA,70.6129105334323,2008-09
10,TSARATANANA,TSARATANANA,77.20791267614264,2008-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,110.74562623906593,2008-10
4,AMBOHIMIERA,AMBOHIMIERA,109.18234881231744,2008-10
9,ANALAMPASINA,ANALAMPASINA,112.5655767040632,2008-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,84.41633271733242,2008-10
7,AMBIABE,ANDRORANGAVOLA,99.3205517493576,2008-10
14,ANTARETRA,ANTARETRA,84.15495501347544,2008-10
15,ANTSINDRA,ANTSINDRA,99.24541551937412,2008-10
5,AMPASINAMBO,FASINTSARA,114.73614801633235,2008-10
11,FASINTSARA,FASINTSARA,112.94646916543694,2008-10
8,IFANADIANA,IFANADIANA,97.72978033360698,2008-10
3,KELILALINA,KELILALINA,109.79372909525505,2008-10
12,MAROHARATRA,MAROHARATRA,105.56530409133342,2008-10
13,MAROTOKO,MAROTOKO,80.87209303003453,2008-10
1,RANOMAFANA,RANOMAFANA,112.60096548956331,2008-10
10,TSARATANANA,TSARATANANA,99.58704421843343,2008-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,320.7245901771277,2008-11
4,AMBOHIMIERA,AMBOHIMIERA,315.82575663819244,2008-11
9,ANALAMPASINA,ANALAMPASINA,335.5792770491456,2008-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,273.42249324774315,2008-11
7,AMBIABE,ANDRORANGAVOLA,307.3849416185267,2008-11
14,ANTARETRA,ANTARETRA,239.93306137175796,2008-11
15,ANTSINDRA,ANTSINDRA,271.77698613293825,2008-11
5,AMPASINAMBO,FASINTSARA,306.0220738862444,2008-11
11,FASINTSARA,FASINTSARA,305.6956031665266,2008-11
8,IFANADIANA,IFANADIANA,281.86438545572855,2008-11
3,KELILALINA,KELILALINA,301.1195897250874,2008-11
12,MAROHARATRA,MAROHARATRA,261.56845300999237,2008-11
13,MAROTOKO,MAROTOKO,266.2073126019197,2008-11
1,RANOMAFANA,RANOMAFANA,304.4599003735222,2008-11
10,TSARATANANA,TSARATANANA,268.9075075223828,2008-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,210.87437699084887,2008-12
4,AMBOHIMIERA,AMBOHIMIERA,227.88448510756575,2008-12
9,ANALAMPASINA,ANALAMPASINA,228.40375522232708,2008-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,240.05905014598002,2008-12
7,AMBIABE,ANDRORANGAVOLA,259.70519184551335,2008-12
14,ANTARETRA,ANTARETRA,218.42814361920543,2008-12
15,ANTSINDRA,ANTSINDRA,181.8640701319511,2008-12
5,AMPASINAMBO,FASINTSARA,185.9977758678899,2008-12
11,FASINTSARA,FASINTSARA,191.9117590436551,2008-12
8,IFANADIANA,IFANADIANA,240.99133653201866,2008-12
3,KELILALINA,KELILALINA,238.88998274671397,2008-12
12,MAROHARATRA,MAROHARATRA,165.96736165290386,2008-12
13,MAROTOKO,MAROTOKO,210.08282338567287,2008-12
1,RANOMAFANA,RANOMAFANA,234.3343803039948,2008-12
10,TSARATANANA,TSARATANANA,208.42376377576647,2008-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,512.9668448581804,2009-01
4,AMBOHIMIERA,AMBOHIMIERA,632.389881431841,2009-01
9,ANALAMPASINA,ANALAMPASINA,530.8897632852875,2009-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,560.0362123672921,2009-01
7,AMBIABE,ANDRORANGAVOLA,572.6018281542114,2009-01
14,ANTARETRA,ANTARETRA,543.9859857487347,2009-01
15,ANTSINDRA,ANTSINDRA,486.1418873957573,2009-01
5,AMPASINAMBO,FASINTSARA,392.28846147253097,2009-01
11,FASINTSARA,FASINTSARA,447.9699844723665,2009-01
8,IFANADIANA,IFANADIANA,609.8507295985011,2009-01
3,KELILALINA,KELILALINA,628.169980909736,2009-01
12,MAROHARATRA,MAROHARATRA,416.94068795093517,2009-01
13,MAROTOKO,MAROTOKO,509.0945413953547,2009-01
1,RANOMAFANA,RANOMAFANA,631.9625625319345,2009-01
10,TSARATANANA,TSARATANANA,581.0286204393777,2009-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,201.45959490867244,2009-02
4,AMBOHIMIERA,AMBOHIMIERA,179.83539384631564,2009-02
9,ANALAMPASINA,ANALAMPASINA,203.24474022738514,2009-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,180.37976048945742,2009-02
7,AMBIABE,ANDRORANGAVOLA,178.09501872380764,2009-02
14,ANTARETRA,ANTARETRA,167.77786573228468,2009-02
15,ANTSINDRA,ANTSINDRA,187.53733220269197,2009-02
5,AMPASINAMBO,FASINTSARA,225.12523237243934,2009-02
11,FASINTSARA,FASINTSARA,210.75713518722247,2009-02
8,IFANADIANA,IFANADIANA,174.20314517786298,2009-02
3,KELILALINA,KELILALINA,171.00245538874285,2009-02
12,MAROHARATRA,MAROHARATRA,202.94019948848498,2009-02
13,MAROTOKO,MAROTOKO,182.18587052057757,2009-02
1,RANOMAFANA,RANOMAFANA,166.75019627354916,2009-02
10,TSARATANANA,TSARATANANA,173.32144790583598,2009-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,320.31956776677237,2009-03
4,AMBOHIMIERA,AMBOHIMIERA,316.0880121601202,2009-03
9,ANALAMPASINA,ANALAMPASINA,309.454079951979,2009-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,323.6569445391201,2009-03
7,AMBIABE,ANDRORANGAVOLA,336.548053799571,2009-03
14,ANTARETRA,ANTARETRA,320.04715480396186,2009-03
15,ANTSINDRA,ANTSINDRA,330.9387467280353,2009-03
5,AMPASINAMBO,FASINTSARA,318.65121735657044,2009-03
11,FASINTSARA,FASINTSARA,324.35227367942105,2009-03
8,IFANADIANA,IFANADIANA,326.73656040172074,2009-03
3,KELILALINA,KELILALINA,321.1209039500577,2009-03
12,MAROHARATRA,MAROHARATRA,338.78195697989173,2009-03
13,MAROTOKO,MAROTOKO,313.28090842228596,2009-03
1,RANOMAFANA,RANOMAFANA,315.0205125787253,2009-03
10,TSARATANANA,TSARATANANA,325.99798118242666,2009-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,363.42061408914884,2009-04
4,AMBOHIMIERA,AMBOHIMIERA,340.96972222331755,2009-04
9,ANALAMPASINA,ANALAMPASINA,346.77250358310346,2009-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,361.363330870499,2009-04
7,AMBIABE,ANDRORANGAVOLA,357.4660036523875,2009-04
14,ANTARETRA,ANTARETRA,351.4297969174345,2009-04
15,ANTSINDRA,ANTSINDRA,366.78420900846817,2009-04
5,AMPASINAMBO,FASINTSARA,386.7030649948576,2009-04
11,FASINTSARA,FASINTSARA,383.20896669937804,2009-04
8,IFANADIANA,IFANADIANA,354.3953263783209,2009-04
3,KELILALINA,KELILALINA,346.33595228844376,2009-04
12,MAROHARATRA,MAROHARATRA,393.433050450854,2009-04
13,MAROTOKO,MAROTOKO,359.2245555079592,2009-04
1,RANOMAFANA,RANOMAFANA,333.9692720558401,2009-04
10,TSARATANANA,TSARATANANA,351.9427197860819,2009-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,88.77756814842458,2009-05
4,AMBOHIMIERA,AMBOHIMIERA,88.7425787935604,2009-05
9,ANALAMPASINA,ANALAMPASINA,84.10684919116727,2009-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,99.76126489920665,2009-05
7,AMBIABE,ANDRORANGAVOLA,95.85268259097812,2009-05
14,ANTARETRA,ANTARETRA,97.10388024329453,2009-05
15,ANTSINDRA,ANTSINDRA,88.37276911700417,2009-05
5,AMPASINAMBO,FASINTSARA,88.06282944766663,2009-05
11,FASINTSARA,FASINTSARA,89.23555317014736,2009-05
8,IFANADIANA,IFANADIANA,97.14859811779583,2009-05
3,KELILALINA,KELILALINA,89.23413205021134,2009-05
12,MAROHARATRA,MAROHARATRA,90.52772260742304,2009-05
13,MAROTOKO,MAROTOKO,96.63778419356508,2009-05
1,RANOMAFANA,RANOMAFANA,81.89690563537712,2009-05
10,TSARATANANA,TSARATANANA,92.9586189739593,2009-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,42.38234806893132,2009-06
4,AMBOHIMIERA,AMBOHIMIERA,35.30495963863383,2009-06
9,ANALAMPASINA,ANALAMPASINA,36.53971038378135,2009-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,38.992144622068544,2009-06
7,AMBIABE,ANDRORANGAVOLA,32.841020660505016,2009-06
14,ANTARETRA,ANTARETRA,46.11969726675984,2009-06
15,ANTSINDRA,ANTSINDRA,47.59646536045808,2009-06
5,AMPASINAMBO,FASINTSARA,43.07944638914021,2009-06
11,FASINTSARA,FASINTSARA,45.93734480232243,2009-06
8,IFANADIANA,IFANADIANA,40.59753817522317,2009-06
3,KELILALINA,KELILALINA,32.14993906499497,2009-06
12,MAROHARATRA,MAROHARATRA,49.7267693492138,2009-06
13,MAROTOKO,MAROTOKO,34.83847669989653,2009-06
1,RANOMAFANA,RANOMAFANA,26.11155318648769,2009-06
10,TSARATANANA,TSARATANANA,46.09994709303068,2009-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,124.85129793373925,2009-07
4,AMBOHIMIERA,AMBOHIMIERA,120.96108505757319,2009-07
9,ANALAMPASINA,ANALAMPASINA,118.75976518079281,2009-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,111.75128990624918,2009-07
7,AMBIABE,ANDRORANGAVOLA,117.95009002787965,2009-07
14,ANTARETRA,ANTARETRA,104.48895966251825,2009-07
15,ANTSINDRA,ANTSINDRA,119.8755075050861,2009-07
5,AMPASINAMBO,FASINTSARA,121.80050958090544,2009-07
11,FASINTSARA,FASINTSARA,126.4783297705091,2009-07
8,IFANADIANA,IFANADIANA,113.78174009161381,2009-07
3,KELILALINA,KELILALINA,117.88633147016903,2009-07
12,MAROHARATRA,MAROHARATRA,122.17109419109538,2009-07
13,MAROTOKO,MAROTOKO,112.36634252042613,2009-07
1,RANOMAFANA,RANOMAFANA,116.49193910288668,2009-07
10,TSARATANANA,TSARATANANA,114.21346276632615,2009-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,96.38504899965902,2009-08
4,AMBOHIMIERA,AMBOHIMIERA,101.87540312857864,2009-08
9,ANALAMPASINA,ANALAMPASINA,99.53220968030011,2009-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,107.18742888210019,2009-08
7,AMBIABE,ANDRORANGAVOLA,114.57418024316677,2009-08
14,ANTARETRA,ANTARETRA,99.79757259434082,2009-08
15,ANTSINDRA,ANTSINDRA,85.372713839839,2009-08
5,AMPASINAMBO,FASINTSARA,92.85069432314995,2009-08
11,FASINTSARA,FASINTSARA,93.66736591325594,2009-08
8,IFANADIANA,IFANADIANA,110.40239638651434,2009-08
3,KELILALINA,KELILALINA,111.80187575282945,2009-08
12,MAROHARATRA,MAROHARATRA,85.66354203203686,2009-08
13,MAROTOKO,MAROTOKO,107.38509169013349,2009-08
1,RANOMAFANA,RANOMAFANA,108.30706404432547,2009-08
