fid,new_commun,old_commun,mean_temp,date
9,ANALAMPASINA,ANALAMPASINA,20.47695170090547,2012-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,22.893924749292413,2012-12
7,AMBIABE,ANDRORANGAVOLA,22.123636058989877,2012-12
14,ANTARETRA,ANTARETRA,22.977309498025452,2012-12
15,ANTSINDRA,ANTSINDRA,22.101464460922813,2012-12
5,AMPASINAMBO,FASINTSARA,19.856951723981243,2012-12
11,FASINTSARA,FASINTSARA,21.153602780373614,2012-12
8,IFANADIANA,IFANADIANA,22.206718635349315,2012-12
3,KELILALINA,KELILALINA,21.347183186657407,2012-12
12,MAROHARATRA,MAROHARATRA,21.581485492800244,2012-12
13,MAROTOKO,MAROTOKO,23.40640452142947,2012-12
1,RANOMAFANA,RANOMAFANA,20.181423430549422,2012-12
10,TSARATANANA,TSARATANANA,22.227318320079593,2012-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,22.46950219589455,2013-01
4,AMBOHIMIERA,AMBOHIMIERA,21.26254425941776,2013-01
9,ANALAMPASINA,ANALAMPASINA,21.581371160579106,2013-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.844664413594394,2013-01
7,AMBIABE,ANDRORANGAVOLA,23.13861257260006,2013-01
14,ANTARETRA,ANTARETRA,23.901938904584043,2013-01
15,ANTSINDRA,ANTSINDRA,23.14135908825772,2013-01
5,AMPASINAMBO,FASINTSARA,20.900422106853238,2013-01
11,FASINTSARA,FASINTSARA,22.23745187707142,2013-01
8,IFANADIANA,IFANADIANA,23.215501923775985,2013-01
3,KELILALINA,KELILALINA,22.406906353152937,2013-01
12,MAROHARATRA,MAROHARATRA,22.622047193399435,2013-01
13,MAROTOKO,MAROTOKO,24.325755736406823,2013-01
1,RANOMAFANA,RANOMAFANA,21.276487583379186,2013-01
10,TSARATANANA,TSARATANANA,23.24746932508449,2013-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,22.02345481264648,2013-02
4,AMBOHIMIERA,AMBOHIMIERA,20.853175259503818,2013-02
9,ANALAMPASINA,ANALAMPASINA,21.13957528453361,2013-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.28892845035239,2013-02
7,AMBIABE,ANDRORANGAVOLA,22.618026127653952,2013-02
14,ANTARETRA,ANTARETRA,23.3911594566862,2013-02
15,ANTSINDRA,ANTSINDRA,22.67914328175888,2013-02
5,AMPASINAMBO,FASINTSARA,20.54779244120896,2013-02
11,FASINTSARA,FASINTSARA,21.786103291222684,2013-02
8,IFANADIANA,IFANADIANA,22.72216757243016,2013-02
3,KELILALINA,KELILALINA,21.930250981911346,2013-02
12,MAROHARATRA,MAROHARATRA,22.166320979825333,2013-02
13,MAROTOKO,MAROTOKO,23.765273814982816,2013-02
1,RANOMAFANA,RANOMAFANA,20.814425382502566,2013-02
10,TSARATANANA,TSARATANANA,22.80261676852052,2013-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.240077691240295,2013-03
4,AMBOHIMIERA,AMBOHIMIERA,20.039114054883417,2013-03
9,ANALAMPASINA,ANALAMPASINA,20.373273120853373,2013-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,22.560602303507846,2013-03
7,AMBIABE,ANDRORANGAVOLA,21.84318788416153,2013-03
14,ANTARETRA,ANTARETRA,22.684121094158808,2013-03
15,ANTSINDRA,ANTSINDRA,21.931766523098258,2013-03
5,AMPASINAMBO,FASINTSARA,19.852940482942817,2013-03
11,FASINTSARA,FASINTSARA,21.06087412608453,2013-03
8,IFANADIANA,IFANADIANA,21.972811644322313,2013-03
3,KELILALINA,KELILALINA,21.144368281437764,2013-03
12,MAROHARATRA,MAROHARATRA,21.45642133789922,2013-03
13,MAROTOKO,MAROTOKO,23.02192174201078,2013-03
1,RANOMAFANA,RANOMAFANA,20.01179675266216,2013-03
10,TSARATANANA,TSARATANANA,22.04566308371418,2013-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,19.918311797995198,2013-04
4,AMBOHIMIERA,AMBOHIMIERA,18.699048920735553,2013-04
9,ANALAMPASINA,ANALAMPASINA,18.994592688603568,2013-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,21.284861133776136,2013-04
7,AMBIABE,ANDRORANGAVOLA,20.513959073429366,2013-04
14,ANTARETRA,ANTARETRA,21.423872704364307,2013-04
15,ANTSINDRA,ANTSINDRA,20.665772953512974,2013-04
5,AMPASINAMBO,FASINTSARA,18.501455175354213,2013-04
11,FASINTSARA,FASINTSARA,19.74030334415561,2013-04
8,IFANADIANA,IFANADIANA,20.690358104126677,2013-04
3,KELILALINA,KELILALINA,19.818979882276338,2013-04
12,MAROHARATRA,MAROHARATRA,20.153961242706888,2013-04
13,MAROTOKO,MAROTOKO,21.723832093694845,2013-04
1,RANOMAFANA,RANOMAFANA,18.648916923606155,2013-04
10,TSARATANANA,TSARATANANA,20.765601475771216,2013-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,18.411929751865742,2013-05
4,AMBOHIMIERA,AMBOHIMIERA,17.187827528184787,2013-05
9,ANALAMPASINA,ANALAMPASINA,17.521293151567022,2013-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,19.549831085517646,2013-05
7,AMBIABE,ANDRORANGAVOLA,18.86204944283961,2013-05
14,ANTARETRA,ANTARETRA,19.70935762452538,2013-05
15,ANTSINDRA,ANTSINDRA,19.09764544583932,2013-05
5,AMPASINAMBO,FASINTSARA,16.98791564311725,2013-05
11,FASINTSARA,FASINTSARA,18.232131305864996,2013-05
8,IFANADIANA,IFANADIANA,19.03113435566563,2013-05
3,KELILALINA,KELILALINA,18.22658296269691,2013-05
12,MAROHARATRA,MAROHARATRA,18.62837049146801,2013-05
13,MAROTOKO,MAROTOKO,19.97790474883118,2013-05
1,RANOMAFANA,RANOMAFANA,17.0992325912463,2013-05
10,TSARATANANA,TSARATANANA,19.157828509995408,2013-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,15.548117869418052,2013-06
4,AMBOHIMIERA,AMBOHIMIERA,14.391970734019303,2013-06
9,ANALAMPASINA,ANALAMPASINA,14.563257568573635,2013-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,17.12195641605395,2013-06
7,AMBIABE,ANDRORANGAVOLA,16.369887389083683,2013-06
14,ANTARETRA,ANTARETRA,17.241671253119044,2013-06
15,ANTSINDRA,ANTSINDRA,16.375655906357437,2013-06
5,AMPASINAMBO,FASINTSARA,14.059833579659902,2013-06
11,FASINTSARA,FASINTSARA,15.37300944077411,2013-06
8,IFANADIANA,IFANADIANA,16.51892653728887,2013-06
3,KELILALINA,KELILALINA,15.622685183914903,2013-06
12,MAROHARATRA,MAROHARATRA,15.828790843911229,2013-06
13,MAROTOKO,MAROTOKO,17.59802523025822,2013-06
1,RANOMAFANA,RANOMAFANA,14.427869185807644,2013-06
10,TSARATANANA,TSARATANANA,16.539003054602826,2013-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,15.324637082131863,2013-07
4,AMBOHIMIERA,AMBOHIMIERA,13.990589817724498,2013-07
9,ANALAMPASINA,ANALAMPASINA,14.275754482057396,2013-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,16.6966958547452,2013-07
7,AMBIABE,ANDRORANGAVOLA,15.913318537387939,2013-07
14,ANTARETRA,ANTARETRA,16.868762732760565,2013-07
15,ANTSINDRA,ANTSINDRA,16.15221493486498,2013-07
5,AMPASINAMBO,FASINTSARA,13.792276644204492,2013-07
11,FASINTSARA,FASINTSARA,15.156437013423112,2013-07
8,IFANADIANA,IFANADIANA,16.128482015494548,2013-07
3,KELILALINA,KELILALINA,15.194790205627216,2013-07
12,MAROHARATRA,MAROHARATRA,15.62462643345245,2013-07
13,MAROTOKO,MAROTOKO,17.159789324731022,2013-07
1,RANOMAFANA,RANOMAFANA,13.910484196444111,2013-07
10,TSARATANANA,TSARATANANA,16.244298830365597,2013-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,15.361755732190046,2013-08
4,AMBOHIMIERA,AMBOHIMIERA,14.119715944388195,2013-08
9,ANALAMPASINA,ANALAMPASINA,14.385384591926366,2013-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,16.919414843524375,2013-08
7,AMBIABE,ANDRORANGAVOLA,16.11500122290645,2013-08
14,ANTARETRA,ANTARETRA,17.041041776386972,2013-08
15,ANTSINDRA,ANTSINDRA,16.162382993877,2013-08
5,AMPASINAMBO,FASINTSARA,13.85870887422632,2013-08
11,FASINTSARA,FASINTSARA,15.183102674516922,2013-08
8,IFANADIANA,IFANADIANA,16.264839314238127,2013-08
3,KELILALINA,KELILALINA,15.331265228369327,2013-08
12,MAROHARATRA,MAROHARATRA,15.647320891636632,2013-08
13,MAROTOKO,MAROTOKO,17.39973182567244,2013-08
1,RANOMAFANA,RANOMAFANA,14.090070545528217,2013-08
10,TSARATANANA,TSARATANANA,16.288126410543764,2013-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,18.574397070677676,2013-09
4,AMBOHIMIERA,AMBOHIMIERA,17.341382916881134,2013-09
9,ANALAMPASINA,ANALAMPASINA,17.585621443555393,2013-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,20.02329941194065,2013-09
7,AMBIABE,ANDRORANGAVOLA,19.175006470492228,2013-09
14,ANTARETRA,ANTARETRA,20.15255594413549,2013-09
15,ANTSINDRA,ANTSINDRA,19.411589256145184,2013-09
5,AMPASINAMBO,FASINTSARA,17.081038956840164,2013-09
11,FASINTSARA,FASINTSARA,18.411844031824653,2013-09
8,IFANADIANA,IFANADIANA,19.40487474807111,2013-09
3,KELILALINA,KELILALINA,18.455263366479567,2013-09
12,MAROHARATRA,MAROHARATRA,18.837831251516604,2013-09
13,MAROTOKO,MAROTOKO,20.434386608317514,2013-09
1,RANOMAFANA,RANOMAFANA,17.239067818820185,2013-09
10,TSARATANANA,TSARATANANA,19.483961218565454,2013-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,19.13480371002809,2013-10
4,AMBOHIMIERA,AMBOHIMIERA,17.946486443744313,2013-10
9,ANALAMPASINA,ANALAMPASINA,18.210994387733237,2013-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,20.56477357387696,2013-10
7,AMBIABE,ANDRORANGAVOLA,19.78932894019665,2013-10
14,ANTARETRA,ANTARETRA,20.721905261676397,2013-10
15,ANTSINDRA,ANTSINDRA,19.905235163879585,2013-10
5,AMPASINAMBO,FASINTSARA,17.649647121899925,2013-10
11,FASINTSARA,FASINTSARA,18.91965901298967,2013-10
8,IFANADIANA,IFANADIANA,19.95171519851876,2013-10
3,KELILALINA,KELILALINA,19.07766335408795,2013-10
12,MAROHARATRA,MAROHARATRA,19.348219877773932,2013-10
13,MAROTOKO,MAROTOKO,20.996189556686527,2013-10
1,RANOMAFANA,RANOMAFANA,17.90475358053156,2013-10
10,TSARATANANA,TSARATANANA,20.028775105297928,2013-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,22.1050648540123,2013-11
4,AMBOHIMIERA,AMBOHIMIERA,20.857818252350228,2013-11
9,ANALAMPASINA,ANALAMPASINA,21.211775023083124,2013-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.372438087362053,2013-11
7,AMBIABE,ANDRORANGAVOLA,22.611893016327826,2013-11
14,ANTARETRA,ANTARETRA,23.526364104074226,2013-11
15,ANTSINDRA,ANTSINDRA,22.842054946260127,2013-11
5,AMPASINAMBO,FASINTSARA,20.647731145431358,2013-11
11,FASINTSARA,FASINTSARA,21.923751344966742,2013-11
8,IFANADIANA,IFANADIANA,22.76184762819131,2013-11
3,KELILALINA,KELILALINA,21.908292259366362,2013-11
12,MAROHARATRA,MAROHARATRA,22.363727190809367,2013-11
13,MAROTOKO,MAROTOKO,23.78850162441063,2013-11
1,RANOMAFANA,RANOMAFANA,20.77015457409613,2013-11
10,TSARATANANA,TSARATANANA,22.865892710933423,2013-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.650612418891257,2013-12
4,AMBOHIMIERA,AMBOHIMIERA,20.468433640868803,2013-12
9,ANALAMPASINA,ANALAMPASINA,20.735146359857062,2013-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.130053537444777,2013-12
7,AMBIABE,ANDRORANGAVOLA,22.331315150762972,2013-12
14,ANTARETRA,ANTARETRA,23.284732923457234,2013-12
15,ANTSINDRA,ANTSINDRA,22.41416628877016,2013-12
5,AMPASINAMBO,FASINTSARA,20.120911089161943,2013-12
11,FASINTSARA,FASINTSARA,21.4220517448275,2013-12
8,IFANADIANA,IFANADIANA,22.479427161430245,2013-12
3,KELILALINA,KELILALINA,21.606268659093004,2013-12
12,MAROHARATRA,MAROHARATRA,21.850276957179442,2013-12
13,MAROTOKO,MAROTOKO,23.586554367829937,2013-12
1,RANOMAFANA,RANOMAFANA,20.454370917892913,2013-12
10,TSARATANANA,TSARATANANA,22.55041655341415,2013-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,22.576017499577812,2014-01
4,AMBOHIMIERA,AMBOHIMIERA,21.381539790461918,2014-01
9,ANALAMPASINA,ANALAMPASINA,21.66922215200056,2014-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.97243976680294,2014-01
7,AMBIABE,ANDRORANGAVOLA,23.242567936215945,2014-01
14,ANTARETRA,ANTARETRA,24.092622743276987,2014-01
15,ANTSINDRA,ANTSINDRA,23.302793313409953,2014-01
5,AMPASINAMBO,FASINTSARA,21.049680781575645,2014-01
11,FASINTSARA,FASINTSARA,22.355135689841727,2014-01
8,IFANADIANA,IFANADIANA,23.35183230152208,2014-01
3,KELILALINA,KELILALINA,22.52217981021307,2014-01
12,MAROHARATRA,MAROHARATRA,22.773607633898955,2014-01
13,MAROTOKO,MAROTOKO,24.439949991641463,2014-01
1,RANOMAFANA,RANOMAFANA,21.383071255708604,2014-01
10,TSARATANANA,TSARATANANA,23.41186642276967,2014-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.764268381703495,2014-02
4,AMBOHIMIERA,AMBOHIMIERA,20.626788290779388,2014-02
9,ANALAMPASINA,ANALAMPASINA,20.853472539894238,2014-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.24736063259933,2014-02
7,AMBIABE,ANDRORANGAVOLA,22.517254501001638,2014-02
14,ANTARETRA,ANTARETRA,23.34639696251793,2014-02
15,ANTSINDRA,ANTSINDRA,22.497985011639276,2014-02
5,AMPASINAMBO,FASINTSARA,20.27590108943656,2014-02
11,FASINTSARA,FASINTSARA,21.5438073264822,2014-02
8,IFANADIANA,IFANADIANA,22.61844704578673,2014-02
3,KELILALINA,KELILALINA,21.788965140088642,2014-02
12,MAROHARATRA,MAROHARATRA,21.974392108151605,2014-02
13,MAROTOKO,MAROTOKO,23.73365718269449,2014-02
1,RANOMAFANA,RANOMAFANA,20.67127349305753,2014-02
10,TSARATANANA,TSARATANANA,22.64972831889709,2014-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.532396904558805,2014-03
4,AMBOHIMIERA,AMBOHIMIERA,20.34348230636444,2014-03
9,ANALAMPASINA,ANALAMPASINA,20.60674933134384,2014-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.082399389938338,2014-03
7,AMBIABE,ANDRORANGAVOLA,22.309950020886664,2014-03
14,ANTARETRA,ANTARETRA,23.170739855496993,2014-03
15,ANTSINDRA,ANTSINDRA,22.279467181806325,2014-03
5,AMPASINAMBO,FASINTSARA,20.056693533262596,2014-03
11,FASINTSARA,FASINTSARA,21.329364725298333,2014-03
8,IFANADIANA,IFANADIANA,22.429230976389302,2014-03
3,KELILALINA,KELILALINA,21.550052826768308,2014-03
12,MAROHARATRA,MAROHARATRA,21.757558710608915,2014-03
13,MAROTOKO,MAROTOKO,23.574706290282748,2014-03
1,RANOMAFANA,RANOMAFANA,20.366796498947867,2014-03
10,TSARATANANA,TSARATANANA,22.441351394592136,2014-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,20.127828982002963,2014-04
4,AMBOHIMIERA,AMBOHIMIERA,18.863625097206178,2014-04
9,ANALAMPASINA,ANALAMPASINA,19.180179924995624,2014-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,21.53652974904893,2014-04
7,AMBIABE,ANDRORANGAVOLA,20.81077290872294,2014-04
14,ANTARETRA,ANTARETRA,21.628471151591306,2014-04
15,ANTSINDRA,ANTSINDRA,20.872144209875017,2014-04
5,AMPASINAMBO,FASINTSARA,18.570781219378393,2014-04
11,FASINTSARA,FASINTSARA,19.923363594197177,2014-04
8,IFANADIANA,IFANADIANA,20.9221198682785,2014-04
3,KELILALINA,KELILALINA,20.076980129879384,2014-04
12,MAROHARATRA,MAROHARATRA,20.346710166916203,2014-04
13,MAROTOKO,MAROTOKO,22.007503091511197,2014-04
1,RANOMAFANA,RANOMAFANA,18.897734307074987,2014-04
10,TSARATANANA,TSARATANANA,20.95554431056264,2014-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,18.263800321977794,2014-05
4,AMBOHIMIERA,AMBOHIMIERA,17.008068090387745,2014-05
9,ANALAMPASINA,ANALAMPASINA,17.314887653215322,2014-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,19.633966416717374,2014-05
7,AMBIABE,ANDRORANGAVOLA,18.92770616042989,2014-05
14,ANTARETRA,ANTARETRA,19.73112418168723,2014-05
15,ANTSINDRA,ANTSINDRA,19.00300709879212,2014-05
5,AMPASINAMBO,FASINTSARA,16.798023702177193,2014-05
11,FASINTSARA,FASINTSARA,18.094942755643338,2014-05
8,IFANADIANA,IFANADIANA,19.031182915450547,2014-05
3,KELILALINA,KELILALINA,18.187073595649945,2014-05
12,MAROHARATRA,MAROHARATRA,18.49723524880768,2014-05
13,MAROTOKO,MAROTOKO,20.136091647726925,2014-05
1,RANOMAFANA,RANOMAFANA,17.000772531474837,2014-05
10,TSARATANANA,TSARATANANA,19.07872693319463,2014-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,16.675701469175728,2014-06
4,AMBOHIMIERA,AMBOHIMIERA,15.460742653894542,2014-06
9,ANALAMPASINA,ANALAMPASINA,15.578634933296078,2014-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,18.30387946195199,2014-06
7,AMBIABE,ANDRORANGAVOLA,17.4570310548882,2014-06
14,ANTARETRA,ANTARETRA,18.455655371516126,2014-06
15,ANTSINDRA,ANTSINDRA,17.619954561410236,2014-06
5,AMPASINAMBO,FASINTSARA,15.235160406268928,2014-06
11,FASINTSARA,FASINTSARA,16.54338499451717,2014-06
8,IFANADIANA,IFANADIANA,17.66928578946053,2014-06
3,KELILALINA,KELILALINA,16.701012227601847,2014-06
12,MAROHARATRA,MAROHARATRA,17.049995621311297,2014-06
13,MAROTOKO,MAROTOKO,18.782315863095626,2014-06
1,RANOMAFANA,RANOMAFANA,15.452654244580994,2014-06
10,TSARATANANA,TSARATANANA,17.74042019583278,2014-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,15.66189065381808,2014-07
4,AMBOHIMIERA,AMBOHIMIERA,14.421679888590953,2014-07
9,ANALAMPASINA,ANALAMPASINA,14.659499398393319,2014-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,17.18413541526059,2014-07
7,AMBIABE,ANDRORANGAVOLA,16.41317451211577,2014-07
14,ANTARETRA,ANTARETRA,17.29901358430569,2014-07
15,ANTSINDRA,ANTSINDRA,16.47429630291272,2014-07
5,AMPASINAMBO,FASINTSARA,14.143895233053534,2014-07
11,FASINTSARA,FASINTSARA,15.4751989437394,2014-07
8,IFANADIANA,IFANADIANA,16.558842216830975,2014-07
3,KELILALINA,KELILALINA,15.653514368919366,2014-07
12,MAROHARATRA,MAROHARATRA,15.92758328756813,2014-07
13,MAROTOKO,MAROTOKO,17.672830785589685,2014-07
1,RANOMAFANA,RANOMAFANA,14.436755151575229,2014-07
10,TSARATANANA,TSARATANANA,16.60735325080083,2014-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,16.585995184779023,2014-08
4,AMBOHIMIERA,AMBOHIMIERA,15.362296353397735,2014-08
9,ANALAMPASINA,ANALAMPASINA,15.696127578519175,2014-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,17.90944858823442,2014-08
7,AMBIABE,ANDRORANGAVOLA,17.179344003005404,2014-08
14,ANTARETRA,ANTARETRA,17.99624715559448,2014-08
15,ANTSINDRA,ANTSINDRA,17.265297295628823,2014-08
5,AMPASINAMBO,FASINTSARA,15.118165829806713,2014-08
11,FASINTSARA,FASINTSARA,16.404143024678675,2014-08
8,IFANADIANA,IFANADIANA,17.3145509604808,2014-08
3,KELILALINA,KELILALINA,16.475035618782908,2014-08
12,MAROHARATRA,MAROHARATRA,16.757644355894744,2014-08
13,MAROTOKO,MAROTOKO,18.38274601733555,2014-08
1,RANOMAFANA,RANOMAFANA,15.330269568479377,2014-08
10,TSARATANANA,TSARATANANA,17.346973188994234,2014-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,17.554330067080233,2014-09
4,AMBOHIMIERA,AMBOHIMIERA,16.403539202871514,2014-09
9,ANALAMPASINA,ANALAMPASINA,16.566692668550587,2014-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,19.180824978067594,2014-09
7,AMBIABE,ANDRORANGAVOLA,18.319092410921968,2014-09
14,ANTARETRA,ANTARETRA,19.333512270454,2014-09
15,ANTSINDRA,ANTSINDRA,18.451295748151693,2014-09
5,AMPASINAMBO,FASINTSARA,16.138015248082084,2014-09
11,FASINTSARA,FASINTSARA,17.402731238791358,2014-09
8,IFANADIANA,IFANADIANA,18.524318594785132,2014-09
3,KELILALINA,KELILALINA,17.568144542832783,2014-09
12,MAROHARATRA,MAROHARATRA,17.876358707905556,2014-09
13,MAROTOKO,MAROTOKO,19.607849267084163,2014-09
1,RANOMAFANA,RANOMAFANA,16.37918559333642,2014-09
10,TSARATANANA,TSARATANANA,18.558244792635776,2014-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,20.57552278685661,2014-10
4,AMBOHIMIERA,AMBOHIMIERA,19.46686058633157,2014-10
9,ANALAMPASINA,ANALAMPASINA,19.69583435372919,2014-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,21.947529646845762,2014-10
7,AMBIABE,ANDRORANGAVOLA,21.16823623246787,2014-10
14,ANTARETRA,ANTARETRA,22.178338446125373,2014-10
15,ANTSINDRA,ANTSINDRA,21.38156805138536,2014-10
5,AMPASINAMBO,FASINTSARA,19.130442919706645,2014-10
11,FASINTSARA,FASINTSARA,20.36546233427246,2014-10
8,IFANADIANA,IFANADIANA,21.369771976238685,2014-10
3,KELILALINA,KELILALINA,20.507898589723258,2014-10
12,MAROHARATRA,MAROHARATRA,20.81673287016922,2014-10
13,MAROTOKO,MAROTOKO,22.348386607556353,2014-10
1,RANOMAFANA,RANOMAFANA,19.40653051386111,2014-10
10,TSARATANANA,TSARATANANA,21.479171805947367,2014-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.409097055742198,2014-11
4,AMBOHIMIERA,AMBOHIMIERA,20.19180691567529,2014-11
9,ANALAMPASINA,ANALAMPASINA,20.588649540753654,2014-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,22.51297362922169,2014-11
7,AMBIABE,ANDRORANGAVOLA,21.805366338085626,2014-11
14,ANTARETRA,ANTARETRA,22.7029096967232,2014-11
15,ANTSINDRA,ANTSINDRA,22.059056919591065,2014-11
5,AMPASINAMBO,FASINTSARA,19.941974711939405,2014-11
11,FASINTSARA,FASINTSARA,21.20310224136194,2014-11
8,IFANADIANA,IFANADIANA,21.95468316546106,2014-11
3,KELILALINA,KELILALINA,21.170181423201488,2014-11
12,MAROHARATRA,MAROHARATRA,21.574703530579324,2014-11
13,MAROTOKO,MAROTOKO,22.946019257975625,2014-11
1,RANOMAFANA,RANOMAFANA,20.087442539940156,2014-11
10,TSARATANANA,TSARATANANA,22.107091398621407,2014-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,22.407694736283528,2014-12
4,AMBOHIMIERA,AMBOHIMIERA,21.25463633799934,2014-12
9,ANALAMPASINA,ANALAMPASINA,21.554436523442888,2014-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.677534299379065,2014-12
7,AMBIABE,ANDRORANGAVOLA,22.955340884879558,2014-12
14,ANTARETRA,ANTARETRA,23.791082249040286,2014-12
15,ANTSINDRA,ANTSINDRA,23.073757520695683,2014-12
5,AMPASINAMBO,FASINTSARA,20.938750178294256,2014-12
11,FASINTSARA,FASINTSARA,22.179690823107457,2014-12
8,IFANADIANA,IFANADIANA,23.05838178983244,2014-12
3,KELILALINA,KELILALINA,22.2659958353441,2014-12
12,MAROHARATRA,MAROHARATRA,22.583764647857617,2014-12
13,MAROTOKO,MAROTOKO,24.14640671070202,2014-12
1,RANOMAFANA,RANOMAFANA,21.198020081348165,2014-12
10,TSARATANANA,TSARATANANA,23.1465649550955,2014-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.879051892501558,2015-01
4,AMBOHIMIERA,AMBOHIMIERA,20.706412335231835,2015-01
9,ANALAMPASINA,ANALAMPASINA,21.009026024738272,2015-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.169080021415233,2015-01
7,AMBIABE,ANDRORANGAVOLA,22.498308286026255,2015-01
14,ANTARETRA,ANTARETRA,23.277303811739134,2015-01
15,ANTSINDRA,ANTSINDRA,22.543230833646152,2015-01
5,AMPASINAMBO,FASINTSARA,20.420575066140053,2015-01
11,FASINTSARA,FASINTSARA,21.661941683181368,2015-01
8,IFANADIANA,IFANADIANA,22.578013876494083,2015-01
3,KELILALINA,KELILALINA,21.80090905818227,2015-01
12,MAROHARATRA,MAROHARATRA,22.07442574604205,2015-01
13,MAROTOKO,MAROTOKO,23.641546794041194,2015-01
1,RANOMAFANA,RANOMAFANA,20.704893998345074,2015-01
10,TSARATANANA,TSARATANANA,22.647477960869107,2015-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.41173738553402,2015-02
4,AMBOHIMIERA,AMBOHIMIERA,20.27541455264039,2015-02
9,ANALAMPASINA,ANALAMPASINA,20.545569873775918,2015-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,22.843202187054576,2015-02
7,AMBIABE,ANDRORANGAVOLA,22.15923725445933,2015-02
14,ANTARETRA,ANTARETRA,22.940962496406755,2015-02
15,ANTSINDRA,ANTSINDRA,22.096652216123267,2015-02
5,AMPASINAMBO,FASINTSARA,19.946043209769176,2015-02
11,FASINTSARA,FASINTSARA,21.206183388295464,2015-02
8,IFANADIANA,IFANADIANA,22.221068450871666,2015-02
3,KELILALINA,KELILALINA,21.435906748101406,2015-02
12,MAROHARATRA,MAROHARATRA,21.621330285393906,2015-02
13,MAROTOKO,MAROTOKO,23.333247276720254,2015-02
1,RANOMAFANA,RANOMAFANA,20.347782852063425,2015-02
10,TSARATANANA,TSARATANANA,22.245474246005614,2015-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.270467716979056,2015-03
4,AMBOHIMIERA,AMBOHIMIERA,20.07334354712441,2015-03
9,ANALAMPASINA,ANALAMPASINA,20.391611639256254,2015-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,22.50931955451744,2015-03
7,AMBIABE,ANDRORANGAVOLA,21.798887319082578,2015-03
14,ANTARETRA,ANTARETRA,22.618245142328945,2015-03
15,ANTSINDRA,ANTSINDRA,21.946585923967703,2015-03
